group,user
6278,2412
6278,5575
6278,5603
6278,5724
6278,5775
6278,5861
6278,5890
6278,5949
6278,6046
6279,2412
6279,5606
6279,5748
6279,5768
6279,5796
6279,5817
6279,5898
6279,5905
6279,5939
6279,6091
6279,6453
6279,6561
6280,2412
6280,5691
6280,5777
6280,5778
6280,5813
6280,5899
6280,5922
6280,5936
6280,5937
6280,5960
6281,2412
6281,5743
6281,5832
6281,5913
6281,5918
6281,5978
6281,6163
6281,6187
6281,6351
6281,6543
6281,6545
6281,6582
6281,6615
6281,6696
6282,2412
6282,5762
6282,5769
6282,5786
6282,5874
6282,6131
6282,6148
6282,6197
6282,6199
6282,6214
6282,6550
6282,6555
6282,6603
6282,6714
6283,2412
6283,5818
6283,5823
6283,5870
6283,6134
6283,6177
6283,6423
6283,6665
6284,2412
6284,5826
6284,5873
6284,5877
6284,5923
6284,5974
6284,6171
6284,6259
6284,6262
6284,6278
6284,6708
6284,6734
6285,2412
6285,5835
6285,5867
6285,5876
6285,5879
6285,5935
6285,6033
6286,2412
6286,5889
6286,5909
6286,5914
6286,5964
6286,6005
6286,6276
6286,6280
6286,6440
6286,6465
6287,2412
6287,5897
6287,5915
6287,5963
6287,6086
6287,6168
6287,6190
6287,6201
6287,6313
6287,6345
6287,6418
6287,6609
6288,2412
6288,5920
6288,5926
6288,5941
6288,6070
6288,6106
6288,6265
6288,6288
6288,6382
6288,6502
6288,6520
6288,6589
6289,2412
6289,5924
6289,5961
6289,5984
6289,6068
6289,6114
6289,6357
6289,6383
6289,6457
6290,2412
6290,5938
6290,5956
6290,5999
6290,6089
6290,6111
6290,6200
6290,6234
6290,6362
6290,6484
6290,6542
6290,6598
6290,6645
6290,6786
6291,2412
6291,5940
6291,5975
6292,2412
6292,5976
6292,6103
6292,6159
6292,6185
6292,6210
6292,6256
6292,6372
6292,6480
6292,6509
6292,6600
6292,6664
6292,6718
6292,6942
6293,2412
6293,6020
6293,6044
6293,6080
6293,6136
6293,6139
6293,6271
6293,6302
6294,2412
6294,6073
6294,6172
6294,6203
6294,6287
6294,6477
6294,6569
6295,2412
6295,6076
6295,6208
6295,6310
6295,6323
6295,6411
6295,6508
6295,6576
6295,6692
6295,6745
6296,2412
6296,6087
6296,6137
6296,6232
6296,6273
6296,6396
6296,6461
6296,6481
6296,6485
6296,6679
6296,6804
6296,6866
6297,2412
6297,6107
6297,6135
6297,6153
6297,6330
6297,6366
6298,2412
6298,6174
6298,6252
6298,6327
6298,6414
6298,6492
6298,6564
6298,6614
6298,6903
6298,6984
6299,2412
6299,6221
6299,6228
6300,2412
6300,6255
6300,6299
6300,6394
6300,6443
6300,6524
6300,6632
6300,6820
6300,6842
6300,6971
6300,7070
6300,7077
6301,2412
6301,6260
6301,6291
6301,6315
6301,6355
6301,6365
6301,6434
6301,6446
6301,6573
6301,6750
6302,2412
6302,6319
6302,6333
6302,6354
6302,6432
6302,6488
6302,6526
6302,6572
6302,6640
6302,6754
6302,6757
6302,6793
6303,2412
6303,6363
6303,6448
6303,6451
6303,6469
6303,6541
6303,6575
6303,6621
6303,6672
6304,2412
6304,6393
6304,6421
6304,6489
6304,6498
6304,6553
6304,6602
6304,6606
6304,6848
6304,6875
6304,6902
6304,7114
6304,7165
6305,2412
6305,6400
6305,6505
6305,6514
6305,6534
6305,6551
6305,6568
6306,2412
6306,6408
6306,6571
6306,6646
6306,6682
6306,6698
6306,6713
6306,6740
6306,6834
6306,6844
6306,6911
6306,6913
6306,6957
6306,7014
6307,2412
6307,6428
6307,6513
6307,6597
6307,6624
6307,6808
6307,6840
6307,7064
6307,7085
6307,7090
6307,7178
6307,7186
6307,7223
6307,7234
6308,2412
6308,6435
6308,6483
6308,6536
6308,6562
6308,6570
6308,6587
6308,6627
6308,6670
6308,6703
6308,6812
6308,6832
6308,6838
6308,6851
6309,2412
6309,6466
6309,6549
6309,6608
6309,6811
6309,6870
6309,7173
6309,7281
6309,7290
6309,7360
6310,2412
6310,6579
6310,6622
6310,6693
6310,6749
6311,2412
6311,6613
6311,6715
6311,6850
6311,6881
6311,6897
6311,7134
6311,7136
6311,7138
6311,7235
6311,7486
6311,7567
6312,2412
6312,6628
6312,6762
6312,6763
6312,6845
6312,6852
6312,6919
6312,7020
6312,7076
6312,7184
6312,7274
6313,2412
6313,6647
6313,6689
6313,6739
6313,6761
6313,6874
6313,6925
6313,7086
6313,7099
6313,7150
6313,7168
6313,7310
6313,7321
6313,7365
6314,2412
6314,6657
6314,6764
6314,6951
6314,7061
6315,2412
6315,6712
6315,6729
6315,6899
6315,6924
6315,6949
6315,6966
6315,7016
6315,7174
6315,7237
6315,7243
6315,7334
6315,7361
6316,2412
6316,6738
6316,6878
6316,6955
6316,6958
6316,7017
6316,7146
6316,7492
6317,2412
6317,6744
6317,6849
6317,6879
6317,6887
6317,6915
6317,6996
6318,2412
6318,6751
6318,6778
6318,6935
6319,2412
6319,6770
6319,6798
6319,6817
6319,6872
6319,6923
6319,6926
6319,7102
6319,7111
6319,7232
6319,7269
6319,7363
6319,7383
6320,2412
6320,6789
6320,6876
6320,6918
6320,6983
6320,7045
6320,7117
6320,7181
6320,7238
6320,7293
6320,7305
6320,7319
6321,2412
6321,6843
6321,6948
6321,7031
6321,7092
6321,7375
6321,7548
6321,7629
6321,7994
6321,8312
6321,8361
6321,8398
6322,2412
6322,6909
6322,6950
6322,6980
6322,7012
6322,7049
6322,7378
6322,7397
6322,7541
6322,7654
6322,7767
6323,2412
6323,6914
6323,7010
6323,7071
6323,7158
6323,7255
6323,7335
6323,7349
6323,7379
6323,7417
6323,7451
6324,2413
6324,2417
6324,2669
6324,2676
6324,2859
6324,3109
6324,3309
6324,3643
6324,4162
6324,4367
6324,4788
6324,4977
6325,2413
6325,2432
6325,2453
6325,2682
6325,2769
6325,3106
6325,3166
6325,3240
6325,3441
6325,3536
6325,3541
6326,2415
6326,2423
6326,2589
6326,2778
6326,3020
6326,3141
6326,3536
6326,4453
6326,4937
6326,5104
6326,5583
6326,6011
6326,6089
6326,6251
6327,2415
6327,2425
6327,2511
6327,2620
6327,3910
6328,2415
6328,2431
6328,2494
6329,2415
6329,2469
6329,2481
6329,2677
6329,3152
6329,3456
6329,3761
6330,2415
6330,2512
6330,2537
6330,2733
6330,3119
6330,3291
6330,3648
6330,4037
6330,4224
6330,4928
6330,5021
6330,5055
6330,5078
6331,2415
6331,2519
6331,2612
6331,2656
6331,3398
6331,3498
6331,3679
6331,3693
6332,2415
6332,2538
6332,2569
6332,2664
6333,2415
6333,2579
6333,2618
6334,2415
6334,2626
6334,2650
6334,3154
6334,3832
6334,4398
6334,4446
6334,4532
6335,2415
6335,2636
6335,2798
6335,2969
6335,3209
6335,3468
6335,3569
6335,3995
6335,4362
6335,4484
6336,2415
6336,2643
6336,2666
6336,2680
6336,4330
6336,5175
6336,6147
6336,6861
6336,7593
6337,2415
6337,2675
6337,2729
6337,2768
6337,3269
6337,3314
6337,3917
6337,4331
6337,4381
6338,2415
6338,2713
6338,2760
6338,3229
6338,3704
6338,3746
6338,4260
6338,4976
6338,5048
6338,5183
6338,5283
6338,5384
6338,5568
6338,5727
6339,2415
6339,2747
6339,2767
6339,2967
6339,4747
6339,5057
6339,5490
6339,5958
6339,6118
6339,6320
6339,6378
6339,6823
6339,7005
6339,7007
6340,2415
6340,2791
6340,2953
6340,3242
6340,4000
6340,4071
6340,4392
6340,4647
6340,5044
6341,2415
6341,2864
6341,3013
6341,3326
6341,3547
6341,3742
6341,4080
6341,4240
6342,2415
6342,2880
6342,2965
6342,3091
6342,3255
6342,3508
6342,3638
6343,2415
6343,2914
6343,2963
6343,3121
6343,3451
6343,3538
6343,3594
6343,3777
6343,4321
6343,4341
6344,2415
6344,2922
6344,2986
6344,3241
6344,3500
6344,3635
6344,3776
6344,3922
6344,3950
6344,4163
6344,4246
6345,2415
6345,2949
6345,3038
6345,3298
6345,3412
6345,3787
6346,2415
6346,3094
6346,3248
6346,3653
6346,3766
6346,4413
6346,4768
6346,4895
6346,4990
6346,5100
6346,5123
6346,5498
6347,2415
6347,3128
6347,3385
6347,3493
6347,3578
6347,3953
6347,4102
6347,4340
6348,2415
6348,3198
6348,3358
6348,3562
6348,3829
6349,2415
6349,3266
6349,3290
6349,3361
6349,3389
6349,4265
6349,4896
6349,5153
6349,5312
6349,5365
6349,5506
6349,5830
6350,2415
6350,3273
6350,3450
6350,3531
6350,3541
6350,4193
6350,4202
6350,4681
6350,4973
6350,5108
6350,5242
6351,2415
6351,3469
6351,3517
6351,3572
6351,3931
6351,4174
6351,4268
6351,4385
6351,4827
6351,4874
6351,4947
6351,4988
6351,5202
6352,2415
6352,3476
6352,3670
6352,3793
6352,3836
6352,4293
6353,2415
6353,3571
6353,3584
6354,2415
6354,3658
6354,3682
6354,3825
6354,3896
6354,3952
6354,4178
6354,4199
6354,4457
6354,4528
6354,4711
6354,4902
6354,5064
6354,5457
6355,2415
6355,3768
6355,3773
6355,3939
6355,3945
6355,4001
6355,4200
6355,4323
6355,4350
6355,4663
6355,4785
6356,2415
6356,3795
6356,3954
6356,3960
6356,4073
6356,4424
6356,4527
6356,4818
6356,4868
6356,4894
6357,2415
6357,3842
6357,4015
6357,4332
6357,4676
6357,4699
6357,4952
6358,2415
6358,3864
6358,4044
6358,4110
6358,4164
6358,4349
6358,4382
6358,4394
6358,4548
6358,4745
6358,5197
6358,5402
6358,5472
6358,5676
6359,2415
6359,3875
6359,4076
6359,4079
6359,4147
6359,4395
6359,4432
6359,4536
6360,2415
6360,4032
6360,4111
6360,4150
6360,4412
6360,4521
6360,4638
6360,4732
6360,4801
6360,4837
6360,4845
6361,2415
6361,4084
6361,4088
6361,4096
6361,4353
6361,4378
6361,4478
6361,4702
6361,4815
6361,4965
6361,5065
6361,5148
6361,5409
6362,2415
6362,4097
6362,4159
6362,4238
6362,4481
6362,4603
6362,4917
6362,4994
6362,5193
6362,5245
6362,5758
6363,2415
6363,4215
6363,4230
6363,4292
6363,4550
6364,2415
6364,4218
6364,4233
6364,4311
6364,4535
6364,4781
6364,4832
6364,5216
6364,5681
6364,6081
6364,6166
6365,2415
6365,4236
6365,4295
6365,4318
6365,4335
6365,4519
6365,4585
6365,4909
6365,5514
6366,2415
6366,4256
6366,4258
6366,4525
6366,4752
6366,5069
6366,5072
6366,5356
6366,5476
6366,5518
6366,5552
6366,5671
6366,5754
6366,5917
6367,2415
6367,4273
6367,4281
6367,4334
6367,4744
6367,4799
6367,4998
6367,5138
6367,5693
6367,5707
6367,5767
6367,5834
6367,5927
6367,7484
6368,2415
6368,4357
6368,4480
6368,4499
6368,4955
6368,5076
6368,5114
6368,5140
6368,5252
6368,5273
6368,5733
6368,5820
6369,2415
6369,4442
6369,4448
6369,4469
6369,4483
6369,4934
6369,5088
6369,5089
6369,5136
6369,5224
6369,5243
6369,5659
6369,5986
6369,6268
6370,2415
6370,4470
6370,4556
6370,4557
6370,4571
6370,4769
6370,4974
6370,5121
6370,5275
6370,5334
6371,2415
6371,4497
6371,4510
6371,4636
6371,4693
6371,4803
6371,4929
6371,5154
6371,5156
6372,2415
6372,4533
6372,4579
6372,4701
6372,4844
6372,5412
6372,5619
6372,5933
6372,6180
6372,6194
6372,6328
6372,6533
6372,6746
6372,6810
6373,2415
6373,4576
6373,4662
6373,4754
6373,4786
6373,4842
6374,2415
6374,4582
6374,4612
6374,4659
6374,4876
6374,4890
6374,4908
6374,5102
6375,2415
6375,4607
6375,4685
6375,4904
6375,4906
6375,5017
6375,5095
6376,2415
6376,4624
6376,4688
6376,4822
6376,4950
6376,4964
6376,5333
6376,5595
6376,5680
6376,5709
6376,5779
6377,2415
6377,4689
6377,4941
6377,5027
6377,5039
6377,5265
6377,5339
6377,5544
6377,5803
6377,5900
6378,2415
6378,4718
6378,4907
6378,4983
6378,5124
6378,5330
6378,5388
6378,5404
6378,5408
6378,5550
6378,5747
6378,5827
6379,2415
6379,4726
6379,4897
6379,4916
6379,5070
6379,5127
6379,5196
6379,5410
6380,2415
6380,4884
6380,4913
6380,4986
6380,5248
6380,5258
6380,5487
6381,2415
6381,4922
6381,5015
6381,5061
6381,5079
6381,5246
6381,5372
6381,5839
6381,5895
6381,5951
6381,5972
6381,6051
6382,2415
6382,4977
6382,5058
6382,5086
6382,5125
6382,5178
6382,5305
6382,5315
6382,5674
6382,6316
6382,6591
6382,6805
6382,6847
6382,7071
6383,2415
6383,5043
6383,5093
6383,5173
6383,5235
6383,5430
6383,5977
6384,2415
6384,5054
6384,5067
6384,5170
6384,5318
6384,5465
6384,5473
6384,5523
6384,5817
6384,5908
6384,5946
6384,5976
6385,2415
6385,5094
6385,5111
6385,5211
6385,5391
6386,2415
6386,5096
6386,5185
6386,5214
6386,5291
6386,5421
6386,5663
6386,5868
6386,5882
6386,6007
6386,6135
6386,6241
6386,6262
6387,2415
6387,5172
6387,5206
6387,5314
6387,5361
6387,5624
6387,5815
6387,5821
6388,2415
6388,5260
6388,5323
6388,5419
6388,5450
6388,5502
6388,5547
6388,5760
6388,5831
6388,6224
6388,6261
6389,2415
6389,5268
6389,5549
6389,5551
6389,5576
6389,5753
6389,6027
6389,6085
6389,6110
6389,6410
6390,2415
6390,5276
6390,5299
6390,5338
6390,5346
6391,2415
6391,5406
6391,5427
6391,5591
6391,5696
6391,5773
6392,2415
6392,5463
6392,5515
6392,5597
6392,5660
6392,5809
6393,2416
6393,2454
6393,2497
6393,2969
6393,3435
6393,3731
6393,3789
6394,2416
6394,2485
6394,2495
6394,2711
6394,3120
6394,3548
6394,3613
6394,3752
6394,3898
6395,2416
6395,2511
6395,2532
6395,2602
6395,3127
6395,3550
6395,4002
6396,2416
6396,2552
6396,2646
6396,2710
6396,3199
6396,3297
6396,3676
6396,3839
6396,4067
6397,2417
6397,2439
6397,2684
6397,2921
6397,2963
6397,3668
6397,3702
6397,3875
6397,4778
6397,4941
6398,2417
6398,2450
6398,2599
6398,3446
6398,5397
6398,5604
6398,6196
6398,6512
6398,7244
6398,7264
6398,7393
6398,7604
6399,2417
6399,2452
6399,4118
6399,5144
6400,2418
6400,2471
6400,2560
6400,2616
6400,2685
6400,2939
6400,2993
6400,3037
6400,3961
6400,4460
6401,2418
6401,2496
6401,2501
6401,2582
6401,2617
6401,2898
6401,8114
6402,2419
6402,2437
6402,2508
6402,2541
6402,3088
6402,3145
6402,3815
6402,4257
6402,4559
6403,2419
6403,2453
6403,2480
6403,2514
6403,2678
6403,2935
6403,3271
6404,2419
6404,2478
6404,2504
6404,2704
6404,2716
6404,2840
6404,3144
6405,2420
6405,2421
6405,2449
6405,2546
6405,2801
6405,3080
6405,3125
6406,2421
6406,2429
6406,2554
6406,2722
6406,2889
6406,2902
6406,2991
6406,3055
6407,2425
6407,2448
6407,2527
6407,2592
6407,7891
6408,2426
6408,2470
6408,2629
6408,2652
6408,2782
6408,8339
6409,2427
6409,2432
6409,2552
6409,2821
6409,3146
6409,3249
6409,3647
6409,3807
6409,3837
6410,2429
6410,2438
6410,2456
6410,2499
6410,3262
6410,3400
6410,3474
6410,3684
6410,3792
6410,3897
6410,4247
6411,2429
6411,2444
6411,2572
6411,2755
6411,3254
6411,3833
6411,4083
6411,4922
6411,5981
6412,2429
6412,2457
6412,2461
6412,2777
6412,3203
6412,3475
6412,3743
6412,3803
6412,3867
6412,3913
6412,4176
6412,4242
6413,2429
6413,2482
6413,2652
6413,2672
6413,2708
6413,4635
6413,5599
6414,2429
6414,2523
6414,2689
6414,2807
6414,3024
6414,3174
6414,3678
6414,3774
6414,3974
6414,4027
6415,2429
6415,2524
6415,2647
6415,3031
6415,3110
6415,3158
6415,3498
6415,3614
6415,3735
6415,3860
6416,2429
6416,2599
6416,2681
6416,3118
6416,3403
6416,4136
6416,4153
6416,4167
6416,4374
6416,4870
6416,4878
6416,4924
6416,5374
6417,2429
6417,2612
6417,2869
6417,2973
6417,3154
6417,4080
6417,4276
6417,4289
6417,4364
6417,4373
6418,2429
6418,2670
6418,2806
6418,3165
6418,3190
6418,3317
6418,3335
6418,3492
6418,3911
6418,4095
6418,4606
6419,2429
6419,2745
6419,2872
6419,3211
6419,3928
6419,4225
6420,2429
6420,2883
6420,3122
6420,3162
6421,2430
6421,2432
6421,2479
6421,2484
6421,2665
6421,2699
6421,3848
6422,2431
6422,2439
6422,2534
6422,2545
6422,2751
6422,3174
6422,4788
6422,4910
6422,5285
6422,5388
6423,2431
6423,2447
6423,2576
6424,2431
6424,2500
6424,2728
6424,2831
6424,2874
6424,3101
6424,3155
6425,2432
6425,2436
6425,2726
6425,2790
6425,3653
6425,3693
6425,3694
6425,3960
6425,4199
6425,6367
6425,6810
6425,7350
6425,7639
6426,2432
6426,2462
6426,2514
6426,2547
6426,2803
6426,2931
6426,3069
6426,3091
6426,3397
6427,2432
6427,2463
6427,2519
6427,2810
6427,3038
6427,3054
6427,3333
6427,3634
6427,3691
6428,2432
6428,2464
6428,2497
6428,2568
6428,2768
6428,3721
6428,3825
6428,3950
6428,4096
6429,2432
6429,2489
6429,2573
6429,2893
6429,3027
6429,3218
6429,3359
6429,3656
6429,3976
6430,2432
6430,2495
6430,2631
6430,2847
6430,2908
6430,3014
6430,3420
6430,3553
6430,3637
6430,4003
6431,2432
6431,2559
6431,2591
6431,2814
6431,2979
6432,2432
6432,2578
6432,2581
6432,2798
6432,2836
6432,3508
6432,3516
6432,3623
6432,3957
6433,2432
6433,2625
6433,2654
6433,3269
6433,3381
6433,3592
6434,2432
6434,2646
6434,2659
6435,2432
6435,2719
6435,2824
6435,3089
6435,3328
6435,3526
6435,3768
6435,4478
6435,4689
6436,2433
6436,2466
6436,2506
6436,2566
6436,4397
6436,4479
6437,2433
6437,2478
6437,2480
6437,2883
6438,2433
6438,2479
6438,2496
6438,2661
6438,2793
6438,3418
6438,3486
6438,6279
6438,7067
6438,7572
6439,2433
6439,2517
6439,2565
6439,2820
6439,2970
6439,3792
6439,3817
6439,4060
6440,2433
6440,2535
6440,2547
6440,2592
6440,3171
6440,3797
6440,6776
6440,7233
6440,7250
6440,7780
6440,8010
6441,2434
6441,2440
6441,2476
6441,2797
6441,2916
6441,3095
6441,3146
6441,3866
6442,2435
6442,2447
6442,2457
6442,2577
6442,2751
6442,3742
6442,3836
6442,4048
6442,4085
6442,4521
6442,4884
6442,4937
6443,2435
6443,2465
6443,2523
6443,2606
6443,2929
6443,3409
6443,3425
6443,3586
6444,2435
6444,2469
6444,2494
6444,2545
6444,2671
6444,3506
6444,3511
6444,3841
6444,3954
6444,4233
6444,4437
6444,4610
6444,4648
6444,4837
6445,2435
6445,2518
6445,2526
6445,2568
6445,2575
6445,2891
6445,2927
6445,3910
6445,4150
6446,2435
6446,2527
6446,2693
6446,2745
6446,3414
6446,3504
6446,3967
6446,4463
6447,2435
6447,2553
6447,2580
6447,2942
6447,2957
6448,2436
6448,2465
6448,2597
6448,3322
6448,3760
6449,2437
6449,2479
6449,2557
6449,2559
6449,2762
6449,2857
6449,3513
6449,6748
6449,8399
6450,2437
6450,2482
6450,2602
6451,2437
6451,2495
6451,2642
6452,2437
6452,2524
6452,2583
6452,2609
6452,2930
6452,3497
6452,3901
6452,4796
6452,4958
6452,5300
6452,5878
6452,5983
6453,2437
6453,2574
6453,2585
6453,2619
6453,3175
6453,3394
6453,3655
6453,4194
6453,4409
6453,4480
6453,4761
6453,4774
6453,4841
6453,5198
6454,2437
6454,2626
6454,2704
6454,2800
6454,2967
6454,4681
6454,5459
6454,5479
6454,5499
6454,5686
6454,5712
6454,5942
6454,6002
6455,2437
6455,2647
6455,2719
6455,2735
6455,3128
6455,3316
6455,3377
6455,4213
6455,4401
6455,4698
6455,4930
6455,5282
6456,2437
6456,2680
6456,2697
6456,2744
6456,3459
6457,2437
6457,2725
6457,2770
6457,2935
6457,3047
6457,3238
6458,2438
6458,2481
6458,2717
6458,2718
6458,2838
6458,3692
6458,4131
6458,4183
6459,2438
6459,2502
6459,2733
6459,2791
6459,3179
6459,4153
6459,4490
6459,4496
6460,2438
6460,2536
6460,2563
6460,2743
6460,2797
6460,2909
6461,2438
6461,2557
6461,2625
6461,2842
6461,3117
6461,3723
6461,3946
6461,4356
6461,4761
6461,4771
6461,5137
6462,2438
6462,2649
6462,2679
6462,2785
6462,2799
6462,2863
6462,3090
6462,4824
6462,5067
6462,5186
6462,5480
6463,2438
6463,2687
6463,2757
6463,2926
6463,3925
6463,4037
6463,4173
6463,4211
6463,4888
6463,5557
6463,5562
6463,5572
6463,5606
6463,5657
6464,2438
6464,2766
6464,2770
6464,2819
6464,2989
6464,3034
6464,4112
6464,4282
6464,4549
6464,4828
6464,4839
6464,4943
6464,5231
6464,5251
6465,2439
6465,2442
6465,2553
6465,2624
6465,2833
6465,3466
6465,6713
6465,7178
6465,7204
6465,7644
6465,7810
6466,2439
6466,2467
6466,2650
6466,2791
6466,2862
6466,5330
6466,5425
6466,5727
6466,5891
6466,5939
6467,2439
6467,2468
6467,3025
6467,3222
6467,3392
6467,3520
6467,3861
6467,4544
6467,4692
6467,4814
6467,5529
6467,5900
6468,2439
6468,2493
6468,2496
6468,2799
6468,2942
6468,3219
6468,3353
6469,2439
6469,2525
6469,2690
6469,3194
6469,3446
6469,3451
6469,3805
6469,4370
6469,5394
6469,5574
6469,5606
6469,5881
6470,2439
6470,2590
6470,2693
6470,3260
6470,3576
6470,3748
6470,4011
6470,4687
6470,5166
6470,5342
6470,5995
6471,2439
6471,2638
6471,2664
6471,2773
6471,5796
6471,6169
6471,6460
6471,7016
6471,7309
6471,7407
6471,7608
6471,7652
6472,2439
6472,2713
6472,2829
6472,2914
6472,3455
6472,4477
6472,4773
6472,4914
6472,5303
6473,2439
6473,2721
6473,2745
6473,2772
6473,3035
6473,3997
6473,4816
6473,5310
6473,6526
6473,6647
6474,2439
6474,2902
6474,2933
6474,2970
6474,3445
6474,4212
6474,5223
6474,7014
6474,7813
6474,8460
6474,8674
6474,8766
6475,2440
6475,2451
6475,2582
6475,3014
6475,3159
6475,4359
6475,5774
6476,2441
6476,2445
6476,2458
6477,2442
6477,2453
6477,2516
6477,2646
6477,2676
6477,2871
6477,3275
6477,3362
6477,3427
6477,3446
6478,2444
6478,2445
6478,2611
6478,3316
6478,3450
6478,3711
6478,3806
6478,4356
6478,4358
6478,4515
6478,4763
6478,5107
6478,5188
6478,5628
6479,2444
6479,2456
6479,2510
6479,2794
6480,2444
6480,2479
6480,2490
6480,3027
6480,3178
6480,3284
6480,3368
6480,4119
6481,2445
6481,2452
6481,3871
6482,2446
6482,2451
6482,2576
6482,2734
6482,3624
6482,5128
6482,5644
6482,5841
6483,2447
6483,2451
6483,2472
6483,2568
6483,2660
6483,2856
6483,3438
6483,3536
6483,5109
6484,2447
6484,2475
6484,2481
6484,2719
6484,3043
6484,3108
6484,3513
6484,3969
6485,2447
6485,2497
6485,2519
6485,2726
6485,2880
6485,3201
6485,3389
6485,4163
6485,4382
6485,4895
6485,4947
6485,5003
6486,2447
6486,2501
6486,2526
6486,2734
6486,2778
6486,2993
6486,3575
6486,5515
6486,5707
6487,2447
6487,2511
6487,2525
6487,2588
6487,3228
6488,2448
6488,2454
6488,2528
6488,2562
6488,3651
6488,3659
6488,3747
6488,4086
6488,5229
6488,5278
6489,2448
6489,2469
6489,2533
6489,2857
6489,3264
6489,3487
6489,3626
6490,2448
6490,2474
6490,2485
6490,2594
6490,2905
6490,3210
6490,3347
6490,3790
6491,2448
6491,2484
6491,2633
6491,2639
6491,3007
6491,3534
6491,4014
6491,4296
6491,4887
6492,2449
6492,2484
6492,2533
6492,2736
6492,2861
6492,2982
6492,3521
6492,5922
6492,6351
6492,7891
6492,8319
6493,2450
6493,2453
6493,2683
6493,2950
6493,3125
6493,3238
6493,3353
6493,3391
6493,3462
6494,2451
6494,2478
6494,2501
6494,2637
6494,3010
6494,5440
6495,2452
6495,2465
6495,3624
6495,3930
6495,4157
6496,2453
6496,2461
6496,2463
6496,2889
6496,3130
6496,3492
6496,3690
6496,3741
6496,4343
6496,4364
6496,4429
6497,2454
6497,2462
6497,2537
6497,2697
6497,3358
6497,3503
6497,3515
6497,3694
6497,3723
6497,4046
6497,4111
6497,4330
6497,6122
6498,2455
6498,2456
6498,2500
6498,2656
6498,2915
6498,3086
6498,3343
6498,3646
6498,4212
6498,4463
6498,4502
6498,4523
6498,6084
6498,6276
6499,2456
6499,2458
6499,2461
6499,2837
6499,3443
6499,3703
6499,4042
6499,4289
6500,2456
6500,2468
6500,2505
6500,3153
6500,3309
6500,3681
6500,3707
6501,2456
6501,2572
6501,2625
6501,2989
6501,3132
6501,4057
6501,4305
6501,4329
6501,4421
6501,4635
6501,5030
6501,5191
6501,5200
6502,2456
6502,2599
6502,2652
6502,2797
6502,3124
6502,3317
6503,2456
6503,2631
6503,2689
6503,2844
6503,2909
6504,2456
6504,2777
6504,2780
6504,2829
6504,2953
6504,3075
6504,3167
6504,5544
6504,5969
6504,6640
6504,6957
6504,7976
6505,2457
6505,2464
6505,2465
6505,2639
6505,3138
6505,3556
6505,3688
6505,3928
6505,4182
6505,4427
6505,4516
6505,4673
6506,2458
6506,2499
6506,2714
6506,2976
6506,3031
6506,3630
6506,3833
6506,3923
6506,4343
6506,4410
6506,4733
6506,4790
6506,4811
6507,2459
6507,2479
6507,2711
6507,2839
6507,2917
6507,3069
6507,4156
6508,2460
6508,2469
6508,2504
6508,2626
6508,2894
6508,2923
6508,4657
6509,2461
6509,2462
6509,2465
6509,2645
6509,3630
6509,3934
6509,4095
6509,4146
6510,2463
6510,2477
6510,2488
6510,2854
6510,2858
6510,3279
6510,4036
6510,4041
6510,4099
6511,2464
6511,2467
6511,2494
6511,2550
6511,2630
6511,3386
6511,3508
6511,3875
6511,4000
6511,4145
6511,4528
6511,4976
6511,5733
6511,5957
6512,2464
6512,2471
6512,2666
6512,2675
6512,3168
6513,2464
6513,2531
6513,2590
6513,2772
6513,2782
6513,3025
6513,4206
6513,4380
6513,4416
6513,5374
6513,5527
6513,5573
6514,2466
6514,2498
6514,3204
6514,3553
6514,3610
6514,3872
6514,4251
6514,4506
6514,4652
6514,4715
6514,5207
6514,5377
6514,5454
6514,5500
6515,2466
6515,2638
6515,3499
6515,4520
6515,5025
6515,5274
6515,5460
6515,5535
6515,5602
6515,5979
6515,6049
6515,6054
6515,6151
6515,6298
6516,2466
6516,2671
6516,3330
6516,4140
6516,4474
6516,4657
6516,4665
6516,5688
6516,7523
6516,7837
6516,8156
6516,8667
6516,8695
6517,2466
6517,2882
6517,2896
6517,3841
6517,4104
6517,4325
6517,4375
6517,4538
6517,4588
6517,5212
6518,2466
6518,3191
6518,3689
6518,3834
6518,4022
6518,4050
6518,4495
6518,4554
6518,4623
6518,5062
6518,5284
6518,5355
6519,2466
6519,3726
6519,3763
6519,4229
6519,4601
6519,4618
6519,4650
6519,4833
6519,4970
6520,2466
6520,3765
6520,3826
6520,4078
6520,4864
6520,5004
6520,5317
6520,5607
6520,5608
6520,5675
6520,5737
6520,6019
6520,6102
6521,2466
6521,4165
6521,4430
6521,4621
6521,4756
6521,5032
6521,5264
6521,5289
6521,5378
6521,5665
6521,5696
6521,5711
6522,2466
6522,4840
6522,5142
6522,5249
6522,5635
6522,5682
6522,5689
6522,6218
6522,6445
6523,2466
6523,5270
6523,5354
6523,5441
6523,5482
6523,5605
6523,5718
6523,6029
6523,6165
6523,6231
6524,2466
6524,5324
6524,5513
6524,5683
6524,5989
6524,6274
6524,6467
6524,6499
6524,6595
6524,6795
6524,6946
6525,2466
6525,5502
6525,5511
6525,5572
6525,5849
6525,6045
6525,6115
6525,6162
6525,6178
6525,6376
6525,6472
6525,6583
6525,6758
6525,6767
6526,2466
6526,6001
6526,6030
6526,6035
6526,6048
6526,6105
6526,6324
6526,6441
6526,6444
6526,6476
