group,user
1324,508
1324,962
1324,1276
1324,1397
1324,1411
1324,1420
1325,326
1325,459
1325,651
1325,834
1325,899
1325,906
1325,1507
1325,1612
1326,326
1326,463
1326,526
1326,1334
1326,1500
1326,1725
1326,1920
1326,1956
1327,326
1327,536
1327,684
1327,754
1327,788
1327,1578
1327,1697
1327,1927
1328,326
1328,555
1328,574
1328,2080
1328,2113
1328,2220
1328,2310
1328,2322
1329,326
1329,569
1329,637
1329,1047
1329,1150
1329,1329
1329,1410
1329,1520
1330,326
1330,575
1330,662
1330,1029
1330,1073
1330,1465
1330,1799
1330,1827
1331,326
1331,576
1331,602
1331,630
1331,1307
1331,1381
1331,1457
1331,2741
1332,327
1332,332
1332,348
1332,371
1333,328
1333,381
1333,401
1333,564
1333,775
1333,1015
1333,1264
1333,1510
1334,328
1334,511
1334,567
1334,573
1334,619
1334,1146
1334,1173
1334,1210
1335,330
1335,342
1335,369
1335,409
1335,455
1335,521
1336,331
1336,349
1336,670
1336,683
1336,1406
1336,1747
1336,1753
1336,1913
1337,331
1337,379
1337,415
1337,507
1337,1116
1337,1416
1337,1757
1337,2482
1338,331
1338,437
1338,689
1338,848
1338,974
1338,1021
1338,1754
1338,1998
1339,331
1339,474
1339,506
1339,1029
1339,1189
1339,1298
1339,1336
1339,1499
1340,332
1340,334
1340,356
1340,413
1341,333
1341,349
1341,416
1341,709
1341,1298
1341,1305
1341,1529
1341,1598
1342,333
1342,366
1342,536
1342,587
1342,812
1343,335
1343,355
1343,543
1343,644
1343,750
1343,777
1344,338
1344,344
1344,595
1344,614
1344,929
1345,339
1345,351
1345,567
1345,661
1345,983
1345,1092
1345,1122
1345,1315
1346,339
1346,352
1346,458
1346,1056
1346,1146
1346,1368
1346,1387
1346,1391
1347,339
1347,459
1347,468
1347,598
1347,750
1347,815
1347,856
1347,903
1348,339
1348,625
1348,665
1348,837
1348,1215
1348,1300
1348,1377
1349,343
1349,449
1349,544
1349,713
1349,1071
1349,1091
1349,1549
1349,1873
1350,343
1350,461
1350,470
1350,1175
1350,1739
1350,1792
1350,1839
1350,2115
1351,343
1351,498
1351,527
1351,563
1351,618
1351,668
1352,344
1352,401
1352,617
1352,707
1352,844
1352,1035
1352,1199
1352,1277
1353,344
1353,447
1353,494
1353,620
1353,1998
1353,2645
1353,3014
1353,3529
1354,345
1354,364
1354,386
1354,469
1354,1185
1354,2039
1354,2068
1354,2272
1355,347
1355,375
1355,849
1355,1041
1356,349
1356,411
1356,660
1356,1498
1356,1846
1356,1962
1356,2035
1356,2051
1357,349
1357,444
1357,488
1357,1185
1357,1563
1357,1580
1357,1597
1357,1883
1358,349
1358,462
1358,680
1358,719
1358,956
1358,1121
1358,1615
1358,1973
1359,349
1359,510
1359,732
1359,867
1359,952
1359,1095
1359,1386
1359,7145
1360,349
1360,511
1360,738
1360,844
1360,1342
1360,1423
1360,1502
1360,1698
1361,349
1361,517
1361,542
1361,604
1361,2139
1361,2207
1361,3581
1361,4089
1362,349
1362,650
1362,707
1362,853
1362,1021
1362,1268
1362,1833
1362,2072
1363,349
1363,729
1363,840
1363,1019
1363,1277
1363,1560
1363,1695
1363,2073
1364,349
1364,758
1364,778
1364,1197
1364,1236
1364,1404
1364,2312
1364,3427
1365,349
1365,759
1365,992
1365,1567
1365,1670
1365,1803
1365,1919
1365,1988
1366,349
1366,776
1366,864
1366,1009
1366,1109
1366,1472
1366,2036
1366,2507
1367,349
1367,795
1367,805
1367,962
1367,1079
1367,1208
1367,1221
1367,1266
1368,349
1368,829
1368,935
1368,942
1368,1310
1368,1693
1368,1754
1368,2269
1369,349
1369,832
1369,915
1369,991
1369,1090
1369,1220
1369,1410
1369,3941
1370,349
1370,833
1370,905
1370,1057
1370,1405
1370,1646
1370,1713
1370,1818
1371,349
1371,906
1371,985
1371,1028
1371,1636
1371,1976
1371,2485
1371,2554
1372,349
1372,928
1372,1081
1372,1459
1372,1468
1372,1679
1372,1758
1372,1943
1373,349
1373,960
1373,1012
1373,1083
1373,1199
1373,1906
1373,2027
1373,2981
1374,349
1374,1033
1374,1132
1374,1304
1374,1516
1374,1634
1374,1917
1374,1934
1375,349
1375,1038
1375,1160
1375,1168
1375,1222
1375,2961
1375,4158
1375,4962
1376,349
1376,1065
1376,1114
1376,1198
1376,2009
1376,2135
1376,2509
1376,2986
1377,349
1377,1126
1377,1141
1377,2047
1377,2185
1377,2215
1377,2230
1377,2280
1378,349
1378,1147
1378,1272
1378,1438
1378,1473
1378,1647
1378,1666
1378,2067
1379,349
1379,1149
1379,1271
1379,1395
1379,1471
1379,4262
1379,6017
1379,6338
1380,349
1380,1166
1380,1174
1380,1541
1380,2160
1380,3036
1381,351
1381,356
1381,424
1381,901
1381,1047
1381,1507
1381,1699
1381,1716
1382,351
1382,359
1382,615
1382,708
1382,862
1382,977
1382,986
1382,1170
1383,352
1383,359
1383,1026
1383,1127
1383,1215
1383,1301
1383,1340
1383,1399
1384,352
1384,393
1384,727
1384,870
1384,1014
1384,1159
1384,1200
1384,1354
1385,352
1385,418
1385,421
1385,440
1386,353
1386,400
1386,785
1386,805
1386,1225
1386,1743
1386,1815
1387,355
1387,394
1387,416
1387,488
1387,796
1387,2036
1387,2114
1387,2129
1388,355
1388,465
1388,603
1388,653
1388,5313
1388,5991
1388,6534
1388,7230
1389,355
1389,469
1389,557
1389,827
1389,833
1389,1355
1389,1764
1389,2123
1390,355
1390,477
1390,694
1390,697
1390,851
1390,1217
1390,1713
1390,1801
1391,355
1391,485
1391,590
1391,869
1391,952
1391,1109
1391,1208
1391,1222
1392,355
1392,615
1392,662
1392,718
1392,935
1392,1153
1392,1380
1392,1478
1393,355
1393,660
1393,789
1393,956
1393,1727
1393,1891
1393,2269
1393,2312
1394,355
1394,676
1394,741
1394,860
1394,1121
1394,2358
1394,2516
1394,2624
1395,355
1395,695
1395,813
1395,876
1395,1162
1395,1269
1395,1292
1395,2256
1396,355
1396,696
1396,782
1396,822
1396,850
1397,356
1397,358
1397,392
1397,417
1398,357
1398,365
1398,613
1398,640
1398,1865
1398,1901
1398,2453
1398,2626
1399,357
1399,375
1399,407
1399,972
1399,1022
1399,1037
1399,1040
1399,1059
1400,357
1400,399
1400,467
1400,3211
1400,3659
1400,4354
1401,359
1401,369
1401,441
1401,653
1401,668
1402,360
1402,366
1402,605
1402,1176
1402,1671
1402,1896
1402,2001
1402,2017
1403,360
1403,376
1403,380
1403,1202
1403,1367
1403,1417
1403,1505
1403,1705
1404,361
1404,370
1404,650
1404,819
1404,878
1404,1899
1404,2694
1404,3012
1405,364
1405,372
1405,4064
1405,4810
1405,5326
1405,6243
1405,6625
1405,6859
1406,364
1406,416
1406,449
1406,451
1406,942
1406,1153
1406,1162
1406,1337
1407,364
1407,423
1407,597
1407,731
1407,750
1407,851
1407,1408
1407,2358
1408,364
1408,444
1408,602
1408,662
1408,860
1408,1154
1408,1400
1408,1410
1409,364
1409,460
1409,541
1409,554
1409,706
1409,719
1409,868
1409,2398
1410,364
1410,473
1410,587
1410,697
1410,3563
1410,5166
1410,6146
1410,6617
1411,364
1411,543
1411,748
1411,1058
1411,1151
1411,1192
1411,1285
1411,1305
1412,364
1412,557
1412,603
1412,676
1412,1578
1412,1774
1412,1801
1412,1944
1413,365
1413,461
1413,672
1413,2650
1413,3205
1413,3442
1413,3564
1413,4249
1414,365
1414,579
1414,721
1414,867
1414,921
1414,1953
1414,2522
1414,2725
1415,365
1415,642
1415,647
1415,1455
1415,1475
1415,1492
1415,1601
1415,1737
1416,365
1416,751
1416,1044
1416,1209
1416,1272
1416,4426
1416,4669
1416,4796
1417,367
1417,384
1417,410
1417,483
1417,1481
1417,1506
1417,1622
1417,1626
1418,367
1418,388
1418,791
1418,1147
1418,1456
1418,1584
1418,1599
1418,1967
1419,367
1419,430
1419,446
1419,986
1419,1093
1419,1545
1419,1736
1419,1925
1420,367
1420,614
1420,901
1420,1238
1420,1319
1420,1431
1420,1642
1420,2091
1421,367
1421,618
1421,2177
1421,3964
1421,5280
1421,5288
1421,5803
1421,6771
1422,367
1422,1017
1422,1243
1422,1451
1422,1610
1422,1738
1422,1788
1422,2169
1423,367
1423,1361
1423,1413
1423,1632
1423,1680
1423,1721
1423,1865
1423,1977
1424,367
1424,1464
1424,1492
1424,1525
1424,1648
1424,1928
1424,2067
1424,2396
1425,367
1425,1514
1425,1536
1425,1576
1425,2414
1425,2423
1425,2701
1425,2753
1426,367
1426,1860
1426,2328
1426,2451
1426,2917
1426,2937
1426,2964
1426,2976
1427,367
1427,2521
1427,2522
1427,2579
1427,2586
1427,2650
1427,2653
1427,2667
1428,367
1428,2841
1428,3025
1428,3079
1428,3113
1428,3161
1428,3213
1428,3230
1429,367
1429,2908
1429,2915
1429,3116
1429,3124
1429,3336
1429,3431
1429,3458
1430,367
1430,3014
1430,3057
1430,3125
1430,3129
1430,3147
1430,3219
1430,3237
1431,367
1431,3436
1431,3469
1431,3490
1431,3527
1431,3551
1431,3553
1431,3574
1432,367
1432,4136
1432,4206
1432,4224
1432,4230
1432,4245
1432,4263
1432,4266
1433,367
1433,4157
1433,4207
1433,4208
1433,4253
1433,4278
1433,4295
1433,4302
1434,367
1434,4531
1434,4536
1434,4543
1434,4582
1434,4583
1434,4584
1434,4621
1435,367
1435,4714
1435,4715
1435,4723
1435,4726
1435,4731
1435,4771
1435,4789
1436,367
1436,4733
1436,4736
1436,4746
1436,4777
1436,4782
1436,4792
1436,4807
1437,367
1437,4759
1437,4779
1437,4784
1437,4812
1437,4837
1437,4845
1437,4867
1438,367
1438,4797
1438,4825
1438,4839
1438,4881
1438,4899
1438,4971
1438,4991
1439,367
1439,4842
1439,4930
1439,4967
1439,4973
1439,5006
1439,5009
1439,5066
1440,367
1440,4848
1440,4870
1440,4908
1440,4956
1440,4994
1440,5024
1440,5048
1441,370
1441,381
1441,394
1441,557
1441,569
1441,1005
1441,1019
1441,1126
1442,370
1442,457
1442,485
1442,589
1442,792
1442,855
1442,1301
1442,1358
1443,370
1443,508
1443,638
1443,831
1443,1307
1443,1334
1443,1927
1443,2022
1444,370
1444,545
1444,637
1444,729
1444,1189
1444,1263
1444,2232
1444,3114
1445,370
1445,597
1445,694
1445,813
1445,1244
1445,1314
1445,1598
1445,1872
1446,370
1446,659
1446,763
1446,915
1446,925
1446,1214
1446,1271
1446,1615
1447,370
1447,695
1447,821
1447,1021
1447,1169
1447,1561
1447,1802
1447,1852
1448,370
1448,700
1448,728
1448,901
1448,1443
1448,1735
1448,2187
1448,2192
1449,370
1449,724
1449,826
1449,913
1450,372
1450,377
1450,378
1451,374
1451,377
1451,1520
1451,1655
1451,2055
1451,3146
1451,4162
1451,4916
1452,375
1452,377
1452,1294
1453,376
1453,393
1453,402
1453,526
1453,943
1453,1570
1453,1897
1453,1903
1454,376
1454,395
1454,447
1454,540
1454,664
1454,800
1454,881
1454,896
1455,377
1455,1214
1455,2022
1455,2257
1455,4886
1455,5809
1455,6104
1455,6799
1456,377
1456,5218
1456,7186
1456,7388
1456,7521
1456,7575
1456,8476
1456,8987
1457,378
1457,395
1457,409
1458,380
1458,569
1458,572
1458,645
1458,1035
1458,1312
1458,1404
1458,1649
1459,380
1459,969
1459,984
1459,1085
1459,1374
1459,1767
1459,1784
1459,1857
1460,380
1460,1048
1460,1055
1460,1310
1460,1362
1460,1384
1460,1414
1460,1706
1461,380
1461,1089
1461,1212
1461,1317
1461,1462
1461,1475
1461,1841
1461,1863
1462,380
1462,1218
1462,1296
1462,1305
1462,1325
1462,1337
1462,1637
1462,1645
1463,380
1463,1253
1463,1455
1463,1647
1463,1734
1463,1761
1463,1871
1463,2005
1464,380
1464,1371
1464,1482
1464,1511
1464,1588
1464,1671
1464,1819
1464,1895
1465,380
1465,1496
1465,1600
1465,1719
1465,1796
1465,1842
1465,2213
1465,2350
1466,380
1466,1562
1466,1661
1466,1668
1466,1723
1466,1732
1466,1926
1466,1959
1467,380
1467,1619
1467,1633
1467,1941
1467,1952
1467,1983
1467,2001
1467,2121
1468,380
1468,1765
1468,1785
1468,2030
1468,2045
1468,2052
1468,2111
1468,2117
1469,381
1469,396
1469,471
1469,1109
1469,1266
1469,1423
1469,1597
1469,1615
1470,381
1470,399
1470,523
1470,607
1470,1580
1470,1729
1470,1902
1470,1913
1471,381
1471,428
1471,649
1471,814
1471,995
1471,1270
1471,1390
1471,1412
1472,381
1472,456
1472,742
1472,1234
1472,1610
1472,1680
1472,1880
1472,2019
1473,381
1473,490
1473,700
1473,747
1473,1247
1473,1273
1473,1319
1473,1626
1474,381
1474,544
1474,811
1474,921
1474,1447
1474,1737
1474,1741
1474,1768
1475,381
1475,584
1475,654
1475,1030
1475,1039
1475,1059
1475,1382
1475,1953
1476,381
1476,605
1476,706
1476,733
1476,3057
1476,3469
1476,3497
1476,5859
1477,381
1477,660
1477,779
1477,786
1477,1012
1477,1133
1477,1450
1477,2063
1478,382
1478,386
1478,520
1478,608
1478,981
1478,1605
1478,1667
1478,1848
1479,382
1479,400
1479,476
1479,479
1479,506
1479,1778
1479,1946
1479,2135
1480,382
1480,424
1480,536
1480,1421
1480,1498
1480,1873
1480,2026
1480,2346
1481,386
1481,406
1481,609
1481,677
1481,707
1481,884
1481,2027
1481,2054
1482,386
1482,472
1482,541
1482,638
1482,671
1482,760
1482,1314
1482,1400
1483,386
1483,564
1483,569
1483,746
1483,984
1483,1615
1483,1840
1483,1983
1484,386
1484,565
1484,632
1484,697
1484,709
1484,1024
1484,1376
1484,1407
1485,386
1485,571
1485,701
1485,799
1485,861
1485,2042
1485,2075
1485,2087
1486,386
1486,575
1486,627
1486,738
1486,1008
1486,1021
1486,2059
1486,2277
1487,386
1487,576
1487,633
1487,869
1487,1180
1487,1346
1487,1511
1487,1821
1488,386
1488,641
1488,729
1488,876
1488,1090
1488,1168
1488,1266
1489,388
1489,440
1489,453
1490,390
1490,395
1490,414
1490,560
1490,601
1490,626
1490,669
1490,772
1491,391
1491,401
1491,747
1491,961
1491,1052
1491,1089
1491,1251
1491,1252
1492,391
1492,405
1492,486
1492,556
1492,645
1492,1156
1492,1196
1492,1224
1493,393
1493,443
1493,761
1493,824
1493,922
1493,1196
1493,1266
1493,1374
1494,394
1494,444
1494,564
1494,701
1494,952
1494,956
1494,1070
1494,2061
1495,394
1495,493
1495,604
1495,1528
1495,1811
1495,1845
1495,1984
1495,2480
1496,394
1496,536
1496,610
1496,746
1496,2207
1496,2383
1496,2557
1496,2878
1497,394
1497,631
1497,795
1497,1166
1497,1211
1497,1540
1497,1638
1498,395
1498,441
1498,487
1498,489
1499,397
1499,452
1499,1344
1499,1350
1499,1363
1499,1470
1499,1749
1499,1996
1500,397
1500,503
1500,1489
1500,1659
1500,1698
1500,1909
1501,398
1501,405
1501,448
1501,612
1501,705
1501,765
1501,951
1501,1351
1502,398
1502,409
1502,562
1502,581
1502,740
1503,399
1503,427
1503,578
1503,1372
1503,1626
1503,1702
1503,1736
1503,2018
1504,399
1504,439
1504,532
1504,534
1504,539
1505,400
1505,416
1505,471
1505,517
1505,1471
1505,1563
1505,1573
1505,1758
1506,400
1506,464
1506,470
1506,488
1506,6437
1506,6812
1506,7210
1506,7336
1507,400
1507,508
1507,525
1507,784
1507,983
1507,2710
1507,2992
1507,3051
1508,400
1508,511
1508,545
1508,935
1508,1006
1508,1314
1508,1448
1508,1608
1509,400
1509,536
1509,557
1509,763
1509,832
1509,1080
1509,1081
1509,1605
1510,400
1510,544
1510,627
1510,1131
1510,1155
1510,1167
1510,1643
1510,3193
1511,400
1511,556
1511,616
1511,1100
1511,1315
1511,1373
1511,1395
1511,1472
1512,400
1512,564
1512,604
1512,1597
1512,1846
1512,2145
1512,2160
1512,2383
1513,400
1513,576
1513,706
1513,798
1513,1689
1513,1840
1513,1891
1513,2009
1514,400
1514,594
1514,726
1514,848
1514,853
1514,2141
1514,2241
1514,2278
1515,400
1515,597
1515,606
1515,634
1515,778
1515,1949
1515,2203
1515,2461
1516,400
1516,610
1516,759
1516,2036
1516,2696
1516,2790
1516,2911
1516,2994
1517,402
1517,409
1517,425
1517,489
1517,495
1518,408
1518,438
1518,523
1518,657
1518,675
1518,720
1518,3128
1519,410
1519,425
1519,578
1519,614
1519,830
1519,1894
1519,1967
1519,2200
1520,410
1520,428
1520,747
1520,775
1520,1122
1520,1338
1520,1576
1520,3395
1521,410
1521,524
1521,586
1521,1022
1521,1113
1522,411
1522,417
1522,3549
1522,4341
1522,4737
1522,4776
1522,5262
1522,5315
1523,411
1523,722
1523,1780
1523,2066
1523,2241
1523,2557
1523,2784
1523,2849
1524,411
1524,869
1524,1615
1524,2061
1524,2113
1524,2242
1524,2383
1524,2649
1525,411
1525,2192
1525,2208
1525,2554
1525,2684
1525,2692
1525,2803
1525,3045
1526,411
1526,2685
1526,2716
1526,2835
1526,2878
1526,2911
1526,3005
1526,3211
1527,411
1527,4337
1527,4347
1527,4398
1527,4452
1527,4534
1527,4601
1527,4705
1528,411
1528,4872
1528,4956
1528,5060
1528,5082
1528,5172
1528,5200
1528,5256
1529,411
1529,4975
1529,4979
1529,5104
1529,5196
1529,5234
1529,5385
1529,5427
1530,411
1530,5548
1530,5553
1530,5639
1530,5648
1530,5655
1530,5704
1530,5707
1531,411
1531,5606
1531,5631
1531,5663
1531,5665
1531,5679
1531,5697
1531,5732
1532,411
1532,5951
1532,6017
1532,6074
1532,6180
1532,6203
1532,6204
1532,6282
1533,411
1533,6092
1533,6152
1533,6161
1533,6190
1533,6236
1533,6262
1533,6295
1534,411
1534,6632
1534,6668
1534,6701
1534,6716
1534,6723
1534,6731
1534,6741
1535,411
1535,6885
1535,6903
1535,6928
1535,6987
1535,7027
1535,7051
1535,7072
1536,414
1536,418
1536,453
1536,491
1536,499
1537,416
1537,419
1537,632
1537,676
1537,868
1537,2103
1537,2568
1537,2827
1538,417
1538,2370
1538,2627
1538,2868
1538,2965
1538,3191
1538,3358
1538,3417
1539,417
1539,2977
1539,3231
1539,3233
1539,3488
1539,3493
1539,3537
1539,3568
1540,417
1540,4216
1540,4520
1540,4953
1540,5146
1540,5161
1540,5209
1540,5246
1541,417
1541,6199
1541,7005
1541,7061
1541,7086
1541,7132
1541,7180
1541,7198
1542,417
1542,7135
1542,7199
1542,7209
1542,7214
1542,7217
1542,7225
1542,7235
1543,417
1543,7139
1543,7246
1543,7247
1543,7251
1543,7253
1543,7262
1543,7264
1544,417
1544,7276
1544,7278
1544,7279
1544,7289
1544,7292
1544,7298
1544,7303
1545,417
1545,7307
1545,7311
1545,7322
1545,7327
1545,7330
1545,7343
1545,7345
1546,417
1546,7493
1546,7497
1546,7505
1546,7507
1546,7543
1546,7544
1546,7556
1547,417
1547,7641
1547,7642
1547,7645
1547,7650
1547,7653
1547,7663
1547,7681
1548,417
1548,7691
1548,7694
1548,7711
1548,7718
1548,7748
1548,7749
1548,7768
1549,417
1549,7842
1549,7850
1549,7861
1549,7877
1549,7880
1549,7881
1549,7888
1550,417
1550,8010
1550,8018
1550,8029
1550,8031
1550,8050
1550,8054
1550,8058
1551,417
1551,8128
1551,8129
1551,8132
1551,8161
1551,8171
1551,8177
1551,8179
1552,417
1552,9830
1552,9868
1552,9883
1552,9889
1552,9890
1552,9903
1552,9907
1553,417
1553,9854
1553,9910
1553,9913
1553,9931
1553,9932
1553,9933
1553,9940
1554,418
1554,429
1554,458
1554,1383
1554,1399
1555,419
1555,435
1555,454
1555,572
1555,748
1555,833
1555,930
1555,1053
1556,420
1556,422
1556,516
1556,681
1556,1202
1556,1475
1556,1593
1556,1871
1557,421
1557,431
1557,451
1558,422
1558,466
1558,498
1558,674
1559,424
1559,433
1559,457
1559,580
1559,1153
1559,1410
1560,425
1560,427
1560,430
1560,466
1560,574
1561,426
1561,433
1561,476
1561,478
1561,1316
1561,1539
1561,1612
1561,3146
1562,426
1562,454
1562,553
1562,654
1562,754
1562,817
1562,1294
1562,1329
1563,429
1563,431
1563,475
1563,539
1564,430
1564,483
1564,857
1564,1243
1564,1530
1564,1584
1564,1669
1564,1928
1565,430
1565,578
1565,794
1565,816
1565,1624
1565,2091
1565,2423
1565,2451
1566,431
1566,440
1566,488
1567,432
1567,449
1567,572
1567,655
1567,892
1567,1154
1567,1657
1567,1731
1568,432
1568,454
1568,615
1568,687
1568,841
1568,852
1568,1263
1568,1314
1569,432
1569,518
1569,715
1569,928
1569,1194
1569,1305
1569,1512
1569,1630
1570,433
1570,444
1570,485
1570,542
1570,1040
1570,1177
1570,1219
1570,1278
1571,433
1571,450
1571,489
1571,524
1571,583
1572,435
1572,460
1572,715
1572,718
1572,2537
1572,2683
1572,2827
1572,3053
1573,435
1573,600
1573,635
1573,803
1573,961
1573,996
1573,999
1573,1026
1574,435
1574,603
1574,697
1574,744
1574,1424
1574,1914
1574,1964
1574,2163
1575,435
1575,695
1575,769
1575,874
1575,938
1575,1040
1575,1120
1575,1255
1576,438
1576,466
1576,472
1576,570
1576,618
1576,628
1577,439
1577,443
1577,511
1577,803
1577,1065
1577,1373
1577,1592
1577,2362
1578,440
1578,457
1578,458
1579,442
1579,485
1579,666
1579,795
1579,1159
1579,1340
1579,1467
1580,443
1580,493
1580,648
1580,918
1580,1175
1580,1600
1580,1690
1580,1804
1581,443
1581,577
1581,777
1581,861
1581,945
1581,3415
1581,3604
1581,4007
1582,444
1582,449
1582,453
1582,615
1582,994
1582,1051
1582,1376
1582,1424
1583,444
1583,565
1583,572
1583,724
1583,1050
1583,1153
1583,1189
1583,1343
1584,444
1584,569
1584,616
1584,770
1584,967
1584,983
1584,991
1584,1095
1585,444
1585,706
1585,714
1585,744
1585,1407
1585,1944
1585,1947
1585,2255
1586,444
1586,756
1586,784
1586,817
1586,832
1586,1024
1586,1443
1586,2415
1587,446
1587,483
1587,490
1587,637
1587,855
1587,914
1587,1428
1587,1432
1588,446
1588,576
1588,709
1588,784
1588,1426
1588,1476
1588,1725
1588,1934
1589,446
1589,578
1589,649
1589,775
1589,975
1589,1254
1589,2100
1589,2459
1590,446
1590,607
1590,749
1590,1046
1590,1054
1590,1365
1590,1371
1590,1447
1591,446
1591,632
1591,633
1591,833
1591,1050
1591,1121
1591,1474
1591,1782
1592,446
1592,634
1592,700
1592,1236
1592,1292
1592,1651
1592,2034
1592,2137
1593,446
1593,660
1593,683
1593,1042
1593,1267
1593,1556
1593,1729
1593,1892
1594,446
1594,706
1594,774
1594,1352
1594,1382
1594,2057
1594,2402
1594,2468
1595,446
1595,733
1595,747
1595,819
1595,2917
1595,3079
1595,3227
1595,3253
1596,446
1596,762
1596,792
1596,1074
1596,1260
1596,1779
1596,2466
1596,2894
1597,446
1597,766
1597,1102
1597,1113
1597,2177
1597,2328
1597,2575
1597,2631
1598,446
1598,793
1598,830
1598,981
1598,1011
1598,1149
1598,1281
1598,1503
1599,446
1599,816
1599,932
1599,3758
1599,3976
1599,4125
1599,4136
1599,4314
1600,446
1600,822
1600,829
1600,1009
1600,1576
1600,1616
1600,2790
1600,2954
1601,446
1601,851
1601,928
1601,956
1601,1407
1601,1646
1601,1692
1601,1746
1602,446
1602,883
1602,924
1602,1034
1602,1088
1602,1116
1602,1409
1602,1434
1603,446
1603,919
1603,979
1603,1306
1603,1390
1603,1567
1603,2028
1603,2048
1604,446
1604,921
1604,1027
1604,1238
1604,1506
1604,1652
1604,2155
1604,2221
1605,446
1605,930
1605,1162
1605,1192
1605,1194
1605,1713
1605,2110
1605,2127
1606,446
1606,998
1606,1019
1606,1138
1606,1622
1606,1823
1606,1828
1606,1833
1607,446
1607,1048
1607,1253
1607,1496
1607,1501
1607,1665
1607,1984
1607,2573
1608,446
1608,1180
1608,1248
1608,1394
1608,1555
1608,1633
1608,1765
1608,1808
1609,446
1609,1207
1609,1286
1609,1406
1609,1485
1609,1490
1609,1859
1609,2024
1610,446
1610,1246
1610,1256
1610,1429
1610,1468
1610,1569
1610,1753
1610,1772
1611,446
1611,1247
1611,1299
1611,1385
1611,1521
1611,1530
1611,1955
1611,1967
1612,449
1612,472
1612,545
1612,813
1612,1068
1612,1148
1612,1370
1612,1497
1613,449
1613,476
1613,481
1613,555
1613,570
1613,1218
1613,1520
1613,1667
1614,449
1614,493
1614,661
1614,784
1614,1090
1614,2696
1614,2816
1614,3389
1615,449
1615,551
1615,575
1615,1081
1615,1220
1615,1334
1615,1559
1615,1673
1616,449
1616,559
1616,645
1616,743
1616,1080
1616,1226
1616,1369
1616,1590
1617,449
1617,602
1617,671
1617,697
1617,1630
1617,1651
1617,1912
1617,2256
1618,449
1618,630
1618,905
1618,1279
1618,1329
1618,1750
1618,1921
1618,2095
1619,449
1619,676
1619,687
1619,709
1619,851
1619,1964
1619,2618
1619,3105
1620,449
1620,695
1620,715
1620,833
1620,1033
1620,1192
1620,2103
1620,2213
1621,449
1621,698
1621,789
1621,826
1622,450
1622,455
1622,573
1622,586
1622,628
1623,451
1623,452
1623,454
1623,1276
1623,1343
1623,1407
1623,1699
1623,1964
1624,451
1624,463
1624,473
1624,535
1625,452
1625,457
1625,875
1625,1300
1625,1303
1625,1324
1625,1345
1626,454
1626,460
1626,677
1626,738
1626,746
1626,5726
1626,6043
1626,6215
1627,454
1627,474
1627,510
1627,637
1627,743
1627,906
1627,1381
1627,1397
1628,454
1628,481
1628,525
1628,559
1628,1091
1628,1152
1628,1213
1628,1612
1629,454
1629,504
1629,608
1629,827
1629,1080
1629,1189
1629,1401
1629,1457
1630,454
1630,551
1630,659
1630,680
1630,784
1630,1073
1630,1421
1630,1636
1631,454
1631,585
1631,696
1631,994
1631,1024
1631,1431
1631,1616
1631,1640
1632,454
1632,617
1632,650
1632,893
1632,1249
1632,1336
1632,2039
1632,2234
1633,454
1633,638
1633,694
1633,917
1633,1508
1633,1692
1633,1726
1633,1966
1634,455
1634,460
1634,465
1634,553
1634,593
1634,674
1634,684
1635,457
1635,503
1635,543
1635,758
1635,1033
1635,1193
1635,1262
1635,1331
1636,457
1636,556
1636,630
1636,1341
1636,1350
1636,1399
1637,459
1637,474
1637,540
1637,636
1637,680
1637,736
1637,1655
1637,2469
1638,459
1638,476
1638,480
1638,743
1638,1214
1638,1433
1638,1499
1638,1673
1639,459
1639,481
1639,597
1639,831
1639,1249
1639,1725
1639,1847
1639,1853
1640,459
1640,494
1640,588
1640,642
1640,871
1641,463
1641,474
1641,490
1641,553
1641,633
1641,1520
1641,1827
1641,1985
1642,463
1642,475
1642,482
1642,484
1642,515
1642,532
1643,464
1643,465
1643,466
1643,519
1643,563
1643,609
1644,465
1644,471
1644,604
1644,3316
1644,3949
1644,4005
1644,4740
1644,4860
1645,465
1645,472
1645,520
1645,530
1645,3401
1645,3549
1645,3923
1645,4187
1646,465
1646,481
1646,651
1646,1636
1646,2055
1646,2549
1646,2798
1646,3222
1647,466
1647,474
1647,554
1647,617
1647,788
1647,1511
1647,1577
1647,1581
1648,466
1648,480
1648,637
1648,684
1648,895
1648,1716
1648,1834
1648,2055
1649,466
1649,504
1649,526
1649,659
1649,1602
1649,1619
1649,1882
1649,2134
1650,468
1650,499
1650,560
1650,698
1650,899
1651,469
1651,520
1651,575
1651,974
1651,1135
1651,1268
1651,1415
1651,1791
1652,471
1652,488
1652,499
1652,2625
1652,3908
1652,3927
1652,4017
1652,4221
1653,471
1653,536
1653,796
1653,1180
1653,1466
1653,1811
1653,1815
1653,1983
1654,471
1654,610
1654,719
1654,1845
1654,2035
1654,2584
1654,2702
1654,2823
1655,471
1655,706
1655,789
1655,1185
1655,1579
1655,1600
1655,1696
1655,2480
1656,471
1656,779
1656,805
1656,1168
1656,1990
1656,2405
1656,2546
1656,2696
1657,471
1657,1079
1657,1211
1657,1317
1657,1541
1657,1771
1657,1824
1657,1969
1658,471
1658,1121
1658,1271
1658,1516
1658,1605
1658,1878
1658,1908
1658,1986
1659,471
