group,user
738,1009
738,1033
738,1200
738,1256
738,1540
738,1654
739,245
739,1021
739,1117
739,1118
739,1170
739,1195
739,1226
739,1737
740,245
740,1046
740,1131
740,1175
740,1236
740,1475
740,1533
740,3977
741,245
741,1128
741,1160
741,1293
741,1433
741,1466
742,246
742,330
742,1467
742,1736
742,1751
742,1916
742,2044
742,2086
743,248
743,270
743,347
743,521
743,651
743,810
743,903
743,923
744,248
744,275
744,396
744,469
744,630
744,1341
744,1497
744,1852
745,248
745,296
745,369
745,391
745,670
745,884
745,1385
745,1451
746,249
746,253
746,323
746,356
746,575
746,652
746,805
747,250
747,252
747,391
747,478
747,599
747,655
747,768
747,1284
748,251
748,292
748,579
748,720
748,1118
748,1206
748,1464
748,1533
749,252
749,304
749,331
749,798
749,1033
749,1338
749,1388
749,1430
750,252
750,338
750,772
750,791
750,891
750,1161
750,1277
750,1312
751,252
751,339
751,355
751,430
751,561
751,637
751,713
751,1034
752,252
752,383
752,388
752,616
752,797
752,812
752,1886
753,254
753,271
753,406
753,510
753,593
753,598
753,731
753,1067
754,254
754,309
754,421
754,445
754,675
754,1165
754,1235
754,1496
755,254
755,380
755,412
755,746
755,844
755,916
755,2032
755,2159
756,254
756,426
756,515
756,619
756,703
756,1252
756,1260
756,1261
757,256
757,316
757,482
757,560
757,918
758,257
758,286
758,432
758,441
758,903
758,1035
758,1750
758,1846
759,257
759,301
759,535
759,608
759,730
759,880
759,1369
759,1381
760,257
760,350
760,519
760,581
760,766
760,1128
760,1377
760,1601
761,257
761,366
761,391
761,630
761,779
761,839
761,1152
761,1175
762,257
762,396
762,456
762,615
762,671
762,870
762,917
762,1118
763,257
763,418
763,564
763,619
763,1033
763,1104
763,1600
763,1645
764,257
764,431
764,479
764,549
764,897
764,1001
764,1383
764,2153
765,257
765,440
765,568
765,746
765,885
765,986
765,1210
765,1440
766,257
766,454
766,545
766,777
766,997
766,1004
766,1274
766,1342
767,257
767,521
767,573
767,679
767,747
767,1129
767,1403
767,1483
768,257
768,532
768,594
768,667
768,775
768,1179
768,1205
768,1260
769,269
769,315
769,396
769,521
769,600
769,848
769,1207
769,1214
770,269
770,388
770,390
770,768
770,792
771,271
771,347
771,350
771,602
771,726
771,908
771,1025
771,1081
772,271
772,365
772,434
772,578
772,710
772,1003
772,1116
772,1222
773,271
773,422
773,440
773,634
773,801
773,1135
773,1329
773,1603
774,271
774,645
774,752
774,760
774,816
774,938
774,1019
774,1166
775,271
775,703
775,743
775,888
775,1059
775,1179
775,1285
775,1387
776,271
776,735
776,751
776,875
776,1622
776,1635
776,1659
776,1727
777,271
777,828
777,859
777,1022
777,1063
777,1351
777,1672
777,1761
778,273
778,283
778,420
778,563
778,698
778,741
778,745
778,756
779,273
779,284
779,474
779,541
779,660
779,696
779,757
780,274
780,315
780,469
780,495
780,678
780,749
780,1151
780,1461
781,274
781,326
781,360
781,585
781,1132
781,1137
781,1155
782,278
782,350
782,352
782,491
782,711
782,1382
782,1478
782,1743
783,278
783,351
783,413
784,279
784,292
784,493
784,800
784,804
784,880
784,1370
784,1452
785,279
785,299
785,414
785,443
785,447
785,3990
785,4393
785,4868
786,279
786,310
786,358
786,590
786,604
787,282
787,285
787,427
788,286
788,304
788,1358
788,1468
788,1780
788,1873
788,2142
788,2199
789,286
789,332
789,407
789,1429
789,1768
789,1775
789,1954
789,2001
790,286
790,353
790,356
790,489
791,292
791,301
791,318
791,615
791,839
791,1692
791,1741
791,1746
792,292
792,317
792,387
792,606
792,608
792,3093
792,3676
792,4350
793,292
793,343
793,730
793,779
793,813
793,849
793,915
793,1148
794,293
794,318
794,366
794,952
794,1002
794,1278
794,1452
794,1469
795,293
795,334
795,383
795,479
795,878
795,911
795,1434
795,1539
796,293
796,363
796,389
796,443
796,763
796,771
796,917
796,962
797,293
797,484
797,500
797,630
797,815
797,817
797,994
797,1021
798,295
798,401
798,571
798,1451
798,1754
798,2111
798,2390
798,2414
799,299
799,304
799,477
799,1762
799,1827
799,1829
799,2093
799,2151
800,299
800,308
800,454
800,771
800,863
800,1538
800,2041
800,2453
801,303
801,349
801,544
801,968
801,1240
801,1580
801,3009
801,3617
802,304
802,319
802,365
802,876
802,1059
802,1164
802,1367
802,1412
803,304
803,444
803,578
803,946
803,997
803,1377
803,1657
803,1681
804,304
804,1149
804,1276
804,1348
804,1831
804,1923
804,1983
804,2246
805,304
805,1359
805,1407
805,1452
805,1603
805,1751
805,1785
805,1891
806,304
806,1410
806,1494
806,1527
806,1550
806,1894
806,2135
806,2328
807,304
807,1413
807,1457
807,1465
807,1711
807,1798
807,1867
807,2082
808,307
808,329
808,412
808,507
808,634
808,775
808,845
808,1030
809,308
809,443
809,519
809,964
809,991
809,1000
809,1835
809,2095
810,308
810,447
810,4421
810,4455
810,4485
810,4932
810,5148
810,5653
811,308
811,491
811,541
811,594
811,707
811,1234
811,2383
811,2864
812,311
812,334
812,441
812,777
812,1810
812,1825
812,2048
812,2199
813,312
813,313
813,544
813,2449
813,2930
813,2973
813,2996
813,3045
814,313
814,314
814,608
814,921
814,966
814,1076
814,1907
814,1982
815,313
815,315
815,535
815,759
815,833
815,962
815,1508
815,1627
816,313
816,338
816,706
816,830
816,1160
816,1287
816,1683
816,2187
817,313
817,363
817,880
817,964
817,1459
817,1654
817,1791
817,1796
818,313
818,369
818,387
818,1316
818,1546
818,2005
818,2404
818,2594
819,313
819,381
819,389
819,433
819,820
819,991
819,1391
819,1828
820,314
820,317
820,348
820,3053
820,4450
820,4906
820,6633
820,7074
821,315
821,456
821,461
821,620
821,953
821,977
821,1000
821,1023
822,315
822,632
822,653
822,783
822,934
822,991
822,1334
822,1841
823,315
823,694
823,781
823,1096
823,1184
823,1423
823,1518
823,2053
824,315
824,752
824,839
824,917
824,1187
824,1369
824,1441
824,1529
825,315
825,761
825,804
825,904
825,911
825,2709
825,2914
825,3656
826,315
826,767
826,779
826,807
826,1421
826,1434
826,1481
826,1525
827,315
827,772
827,780
827,787
827,999
827,1273
827,1391
827,1492
828,315
828,801
828,816
828,869
828,1530
828,1721
828,1995
828,2125
829,315
829,810
829,865
829,883
829,1039
829,1090
829,1451
829,1579
830,315
830,922
830,932
830,1022
830,1344
830,1998
830,2011
830,2052
831,315
831,946
831,986
831,1138
831,1303
831,1452
831,1620
831,1879
832,316
832,395
832,509
832,630
832,1029
832,1685
832,1688
832,1698
833,316
833,416
833,496
833,817
833,826
833,1724
833,1926
833,1991
834,319
834,321
834,359
834,392
834,850
834,1145
834,1881
834,1932
835,319
835,352
835,425
835,477
835,710
835,866
835,1247
835,1274
836,319
836,407
836,441
836,459
836,1575
836,1859
836,2260
836,4438
837,319
837,440
837,644
837,835
837,1050
837,1194
837,1368
837,1780
838,319
838,470
838,586
838,1007
838,1014
838,1160
838,1310
838,1828
839,319
839,491
839,564
839,657
839,1408
839,1619
839,2041
839,2059
840,319
840,521
840,534
840,594
840,738
840,1222
840,1231
840,1264
841,319
841,525
841,619
841,784
841,1011
841,1116
841,1827
841,1967
842,319
842,571
842,656
842,700
842,723
842,743
842,2054
842,2545
843,319
843,695
843,702
843,1338
843,2199
843,2542
843,2686
843,2728
844,319
844,786
844,798
844,859
844,1319
844,1601
844,1623
844,1681
845,319
845,789
845,807
845,878
845,1020
845,1065
845,1271
845,1345
846,319
846,848
846,954
846,1039
846,1215
846,1282
846,1327
846,1588
847,319
847,903
847,1044
847,1102
847,1254
847,1591
847,1779
847,1824
848,319
848,946
848,989
848,1201
848,1348
848,1398
848,1703
848,2216
849,319
849,1028
849,1048
849,1170
849,1229
849,1458
849,4278
849,4738
850,319
850,1128
850,1205
850,3299
850,3912
850,4499
850,4617
850,4719
851,319
851,1178
851,1188
851,1228
851,1298
851,1318
851,1350
851,1696
852,319
852,1189
852,1193
852,1289
852,1326
852,1517
852,1580
852,1587
853,320
853,325
853,372
853,400
853,417
853,447
853,458
854,321
854,328
854,429
854,432
854,2114
854,3231
854,3589
854,3639
855,322
855,425
855,481
855,516
855,532
855,2116
855,4649
855,4688
856,322
856,439
856,470
856,753
856,2024
856,2069
856,2288
856,2417
857,323
857,343
857,455
857,621
857,650
857,882
857,909
857,1107
858,323
858,344
858,405
858,427
858,555
858,654
859,324
859,330
859,354
859,492
859,564
859,785
859,2030
859,2092
860,326
860,328
860,349
860,849
860,1028
860,1068
860,1212
860,1396
861,326
861,333
861,364
861,762
861,941
861,1075
861,1093
862,328
862,350
862,407
862,677
862,807
862,952
862,1397
862,1468
863,328
863,360
863,534
863,610
863,901
863,976
863,1271
863,1371
864,328
864,376
864,479
864,717
864,1250
864,1482
864,1534
864,1863
865,328
865,501
865,564
865,594
865,859
865,866
865,2048
865,2450
866,328
866,502
866,556
866,608
866,1175
866,1737
866,2476
866,2493
867,328
867,544
867,571
867,784
867,1048
867,1082
867,1494
867,1624
868,328
868,548
868,730
868,928
868,1092
868,1096
868,1316
868,1350
869,328
869,561
869,597
869,790
869,885
869,897
869,1303
869,1583
870,328
870,611
870,786
870,848
870,1275
870,1368
870,1467
870,1488
871,328
871,818
871,1059
871,1398
871,1827
871,2642
871,2835
871,3035
872,330
872,390
872,490
872,600
872,696
872,744
873,331
873,338
873,341
873,797
873,1009
873,1034
873,1379
873,1677
874,332
874,463
874,472
874,482
874,1060
874,1073
874,1099
874,1146
875,332
875,469
875,706
875,807
875,1035
875,1242
875,1405
875,1582
876,332
876,488
876,498
876,1016
876,1090
876,1095
876,1154
877,336
877,338
877,367
877,3990
877,6557
877,7227
877,7396
877,7477
878,336
878,370
878,427
878,437
879,338
879,378
879,763
879,833
879,886
879,1796
879,1820
880,339
880,340
880,398
880,546
880,919
880,3300
880,5070
880,5229
881,340
881,411
881,422
881,537
881,611
881,3022
881,3537
881,3719
882,340
882,412
882,523
882,658
882,688
882,764
882,855
882,875
883,341
883,345
883,613
883,1066
883,1481
883,1782
883,2270
883,2485
884,342
884,354
884,467
884,506
884,551
885,347
885,368
885,600
885,690
885,731
885,735
885,1672
885,2347
886,347
886,381
886,502
886,595
886,642
887,349
887,357
887,508
888,350
888,379
888,448
888,714
888,1360
888,1387
888,1656
888,1812
889,350
889,446
889,759
889,1013
889,1237
889,1252
889,1383
889,1533
890,354
890,390
890,400
890,471
890,475
890,872
891,355
891,463
891,522
891,543
891,666
891,889
891,1054
892,360
892,407
892,789
892,1044
892,1108
892,2142
892,2158
892,2320
893,360
893,514
893,653
893,694
893,700
893,870
893,1363
893,1857
894,360
894,556
894,561
894,1477
894,1907
894,2588
894,2817
894,2988
895,360
895,619
895,670
895,892
895,1362
895,1572
895,1733
895,1856
896,363
896,399
896,830
896,858
896,865
896,881
896,1581
896,1691
897,364
897,392
897,427
897,621
897,829
898,366
898,369
898,548
898,870
898,1244
898,1265
898,1737
898,1982
899,369
899,571
899,664
899,694
899,1333
899,1471
899,1495
899,1537
900,369
900,606
900,1092
900,1152
900,1270
900,1443
900,1469
900,1620
901,369
901,615
901,617
901,1450
901,1776
901,1787
901,2010
901,2028
902,369
902,692
902,891
902,1355
902,1497
902,1516
902,1572
902,1587
903,369
903,783
903,789
903,854
903,1346
903,1696
903,1697
903,1857
904,369
904,972
904,1006
904,1240
904,1577
904,1643
904,1766
904,1802
905,369
905,1187
905,1210
905,1253
905,1276
905,1481
905,1863
905,1947
906,369
906,1476
906,1491
906,1544
906,1670
906,1748
906,2174
906,3164
907,369
907,1529
907,1560
907,1583
907,1624
907,1700
907,1925
907,2206
908,369
908,1592
908,1628
908,1646
908,1746
908,1795
908,1844
908,1880
909,369
909,1621
909,1638
909,1676
909,1693
909,1720
909,2112
909,2973
910,369
910,1634
910,1717
910,1852
910,2270
910,2468
910,2569
910,2716
911,371
911,381
911,953
911,962
911,3131
911,3242
911,3550
911,3727
912,378
912,411
912,473
912,559
912,733
912,881
912,899
912,919
913,378
913,442
913,447
913,5200
913,5307
913,5540
913,6484
913,6621
914,378
914,450
914,640
914,740
914,800
914,990
914,1047
914,1256
915,381
915,387
915,533
915,544
915,1028
915,1471
915,1487
915,2419
916,381
916,391
916,469
916,643
916,843
916,848
916,1448
916,1731
917,381
917,421
917,510
917,615
917,1019
917,1539
917,1562
917,1735
918,381
918,479
918,568
918,730
918,917
918,1002
918,1195
918,1280
919,381
919,513
919,535
919,666
919,885
919,913
919,3133
919,3795
920,381
920,545
920,593
920,1013
920,1066
920,1270
920,1428
920,1499
921,381
921,717
921,854
921,1118
921,1380
921,1441
921,1958
921,2262
922,381
922,772
922,816
922,961
922,1202
922,1209
922,1577
922,2069
923,381
923,817
923,844
923,911
923,1096
923,1175
923,1646
923,1863
924,381
924,838
924,864
924,938
924,1351
924,1454
924,1528
924,1788
925,383
925,433
925,525
925,647
925,917
925,1156
925,1237
925,1288
926,383
926,445
926,507
926,510
926,816
926,823
926,972
926,1239
927,385
927,395
927,405
927,813
927,829
927,852
927,958
927,998
928,386
928,390
928,629
928,839
928,845
928,1269
928,1380
928,1735
929,386
929,433
929,461
929,535
929,1076
929,1112
929,1195
929,1303
930,386
930,442
930,479
930,705
930,994
930,1066
930,1191
930,1439
931,386
931,545
931,622
931,699
931,1092
931,1288
931,1325
931,1370
932,386
932,608
932,647
932,804
932,1250
932,1700
932,1741
932,1778
933,386
933,613
933,615
933,1144
933,1201
933,1383
933,1863
933,2057
934,386
934,661
934,678
934,885
934,1091
934,1620
934,1637
934,1782
935,386
935,800
935,889
935,906
935,944
935,1331
935,1870
936,388
936,391
936,493
936,543
936,772
936,930
936,983
936,1197
937,388
937,395
937,601
937,823
937,865
937,1140
937,1213
937,1227
938,390
938,412
938,422
938,452
938,816
938,1276
938,1280
938,2028
939,390
939,467
939,607
939,742
939,778
939,812
940,395
940,522
940,535
940,671
940,920
940,1286
940,2415
940,3977
941,395
941,557
941,596
941,628
941,826
941,868
941,871
941,1097
942,395
942,566
942,687
942,730
942,889
942,1098
942,1269
943,396
943,461
943,549
943,557
943,606
943,1046
943,1787
943,2072
944,398
944,431
944,485
944,978
945,401
945,408
945,409
945,500
945,577
945,1493
945,2070
946,402
946,407
946,545
946,920
946,1118
946,1481
946,3053
946,3291
947,404
947,408
947,484
947,724
947,2815
948,405
948,413
948,637
948,714
948,950
948,967
948,1032
948,1102
949,405
949,428
949,464
949,1181
949,1324
949,1978
950,408
950,416
950,601
950,890
950,1079
950,1082
950,1462
950,1594
951,408
951,444
951,512
951,775
951,974
951,1185
951,1215
951,1606
952,410
952,412
952,554
952,622
952,731
952,1038
952,2163
952,2229
953,412
953,440
953,492
953,758
953,1105
953,1571
953,1716
953,1841
954,412
954,488
954,624
954,972
954,2408
954,2649
954,2781
954,2946
955,412
955,510
955,568
955,602
955,752
955,820
955,1270
955,1778
956,412
956,527
956,591
956,631
956,823
956,1185
956,1364
956,1463
957,412
957,535
957,627
957,851
957,942
958,416
958,484
958,675
958,1029
958,1341
958,1363
958,1446
958,1590
959,416
959,1056
959,1114
959,1199
959,1315
959,1431
959,1686
959,1757
960,421
960,422
960,490
960,527
960,731
960,732
960,2040
961,422
961,488
961,505
961,553
961,674
961,1077
961,3184
961,4996
962,422
962,492
962,507
962,869
962,2140
962,2163
962,2425
962,2713
963,422
963,517
963,572
963,658
963,660
963,672
964,424
964,445
964,760
964,798
964,1012
964,1085
964,1377
964,1715
965,424
965,510
965,673
965,871
965,1022
965,1662
965,1739
965,1767
966,425
966,427
966,574
966,853
966,1107
967,431
967,491
967,517
967,604
967,627
968,432
968,505
968,555
968,567
968,650
968,652
968,905
968,1192
969,432
969,544
969,594
969,694
969,928
969,1108
969,1189
969,1221
970,432
970,586
970,754
970,1109
970,1199
970,1249
970,1308
970,1591
971,432
971,730
971,765
971,879
971,932
971,963
971,1292
971,1347
972,432
972,883
972,1015
972,1044
972,1242
972,1264
972,1503
972,1588
973,433
973,479
973,708
973,867
973,934
973,962
973,1234
973,1631
974,433
974,545
974,878
974,1085
974,1100
974,1329
974,1380
974,1795
975,433
975,759
975,771
975,787
975,1000
975,1160
975,1381
975,1636
976,433
976,804
976,1036
976,1111
976,1226
976,4823
976,5140
976,5404
977,433
977,911
977,1002
977,1269
977,1276
977,1370
977,1907
977,1941
978,433
978,1129
978,1143
978,1399
978,1524
978,1570
978,1718
978,1753
979,433
979,1241
979,1407
979,1506
979,1538
979,1555
979,1962
979,3323
980,433
980,1421
980,1461
980,1666
980,1735
980,2009
980,2367
980,2457
981,433
981,1498
981,1534
981,1708
981,1741
981,1997
981,2028
981,2544
982,433
982,2439
982,2466
982,2486
982,2586
982,2749
982,2863
982,2889
983,433
983,2643
983,2650
983,2666
983,2781
983,2799
983,2848
983,2913
984,433
984,2789
984,2882
984,2934
984,2951
984,3291
984,4016
984,4136
985,436
985,455
985,458
985,511
985,516
985,556
985,589
986,437
986,467
986,494
986,664
986,832
987,440
987,505
987,734
987,1613
987,1896
987,2155
987,2165
987,2246
988,442
988,519
988,674
988,686
988,1018
988,1069
988,1105
988,1407
989,442
989,771
989,797
989,877
989,1036
989,1408
989,1828
989,2395
990,442
990,816
990,820
990,1111
990,1268
990,1841
990,2577
990,2603
991,442
991,1000
991,1043
991,1241
991,1269
991,2850
991,5355
991,5543
992,442
992,1681
992,1751
992,1816
992,2038
992,2229
992,2230
992,2649
993,443
993,846
993,1026
993,1027
993,1406
993,1488
993,1506
993,1507
994,443
994,881
994,995
994,4455
994,5254
994,5770
994,6287
994,7227
995,443
995,1036
995,1156
995,1273
995,1303
995,1439
995,1574
995,1627
996,445
996,693
996,735
996,1022
996,1207
996,1245
996,1440
996,1510
997,445
997,994
997,1019
997,1152
997,1380
997,1554
997,1667
997,1880
998,445
998,1067
998,1097
998,1241
998,1387
998,1617
998,1847
998,2000
999,448
999,477
999,491
999,667
999,703
999,1144
999,1734
999,2116
1000,452
1000,462
1000,495
1000,753
1000,2555
1000,2577
1000,3049
1000,3078
1001,453
1001,464
1001,482
1001,542
1001,687
1001,890
1001,950
1001,1086
1002,454
1002,459
1002,477
1002,516
1002,5705
1002,5726
1002,6422
1002,6430
1003,454
1003,519
1003,622
1003,710
1003,1011
1003,1234
1003,1660
1003,1741
1004,454
1004,592
1004,759
1004,900
1004,934
1004,1260
1004,1330
1004,1743
1005,454
1005,605
1005,723
1005,894
1005,1247
1005,1504
1005,1505
1005,1596
1006,457
1006,486
1006,832
1006,872
1007,459
1007,465
1007,489
1007,520
1008,469
1008,535
1008,549
1008,746
1008,884
1008,1481
1008,1501
1008,1756
1009,477
1009,504
1009,528
1009,628
1009,981
1009,1356
1009,1728
1009,1899
1010,477
1010,524
1010,539
1010,641
1010,855
1010,929
1011,479
1011,501
1011,578
1011,1398
1011,1477
1011,1495
1011,1939
1011,2135
1012,479
1012,529
1012,571
1012,1014
1012,1221
1012,1229
1012,1918
1012,2419
1013,479
1013,544
1013,630
1013,966
1013,1362
1013,1692
1013,1697
1013,1997
1014,479
1014,556
1014,606
1014,1450
1014,1813
1014,1958
1014,2485
1014,2841
1015,479
1015,657
1015,922
1015,964
1015,977
1015,1508
1015,1721
1015,2106
1016,479
1016,661
1016,666
1016,839
1016,849
1016,919
1016,1083
1016,1481
1017,479
1017,671
1017,817
1017,935
1017,1023
1017,1112
1017,1381
1017,1741
1018,479
1018,709
1018,798
1018,1003
1018,1011
1018,1311
1018,1542
1018,1711
1019,479
1019,784
1019,824
1019,866
1019,1765
1019,1798
1019,2059
1019,2214
1020,479
1020,804
1020,920
1020,1033
1020,1116
1020,1549
1020,2686
1020,2919
1021,479
1021,885
1021,1028
1021,1092
1021,1441
1021,1464
1021,1907
1021,2493
1022,479
1022,997
1022,1018
1022,1104
1022,1144
1022,1388
1022,1689
1023,480
1023,487
1023,496
1023,561
1023,1210
1023,1226
1023,2094
1024,482
1024,483
1024,488
1024,514
1024,1113
1024,1127
1024,1137
1025,484
1025,549
1025,617
1025,720
1025,1863
1025,1941
1025,1997
1025,2457
1026,485
1026,491
1026,524
1026,574
1026,658
1026,819
1026,939
1027,488
1027,560
1027,574
1027,621
1027,654
1027,950
1027,1005
1027,1060
1028,496
1028,500
1028,506
1028,509
1028,1431
1028,1834
1028,1946
1028,2096
1029,499
1029,504
1029,552
1029,572
1029,648
1029,659
1030,500
1030,536
1030,724
1030,915
1030,987
1031,501
1031,2593
1031,2645
1031,2664
1031,2759
1031,2873
1031,2880
1031,2998
1032,501
1032,2853
1032,2893
1032,2988
1032,3051
1032,3084
1032,3160
1032,3164
1033,501
1033,3473
1033,3511
1033,3516
1033,3632
1033,3682
1033,3747
1033,3806
1034,501
1034,3578
1034,3605
1034,3662
1034,3692
1034,3728
1034,3731
1034,3925
1035,501
1035,3963
1035,3970
1035,3975
1035,4028
1035,4034
1035,4068
1035,4210
1036,501
1036,4027
1036,4059
1036,4121
1036,4191
1036,4274
1036,4578
1036,4640
1037,502
1037,549
1037,635
1037,848
1037,1983
1037,2138
1037,2238
1037,2301
1038,502
1038,613
1038,630
1038,1132
1038,1206
1038,2005
1038,2262
1038,2363
1039,502
1039,1048
1039,1319
1039,1371
1039,1898
1039,2051
1039,2055
1039,2369
1040,502
1040,1350
1040,1534
1040,1692
1040,1852
1040,2053
1040,2077
1040,2278
1041,502
1041,1947
1041,1958
1041,2098
1041,2381
1041,2402
1041,2430
1041,2484
1042,502
1042,2320
1042,2345
1042,2375
1042,2458
1042,2569
1042,2634
1042,2639
1043,502
1043,2526
1043,2561
1043,2585
1043,2589
1043,2635
1043,2683
1043,2783
1044,502
1044,3536
1044,3543
1044,3562
1044,3563
1044,3600
1044,3688
1044,3705
1045,503
1045,505
1045,520
1046,519
1046,580
1046,699
1046,874
1046,937
1046,1158
1046,1256
1046,1418
1047,519
1047,614
1047,633
1047,759
1047,1283
1047,1290
1047,7227
1047,7563
1048,519
1048,723
1048,866
1048,1033
1048,1260
1048,1703
1048,1722
1048,1921
1049,522
1049,526
1049,575
1049,649
1049,659
1049,852
1050,525
1050,545
1050,815
1050,1175
1050,1252
1050,1445
1050,1562
1050,1741
1051,525
1051,597
1051,661
1051,898
1051,1112
1051,1941
1051,1982
1051,2507
1052,525
1052,1004
1052,1136
1052,1187
1052,1226
1052,1414
1052,1583
1052,1679
1053,525
1053,1046
1053,1091
1053,1369
1053,1559
1053,1692
1053,1863
1053,2148
1054,527
1054,553
1054,599
1054,629
1054,1646
1055,528
1055,539
1055,637
1055,703
1055,826
1055,890
1055,1547
1055,1651
1056,528
1056,546
1056,1031
1056,1220
1056,1706
1056,1885
1056,1926
1056,1946
1057,528
1057,568
1057,614
1057,1237
1057,1314
1057,1558
1057,1729
1057,1895
1058,532
1058,573
1058,703
1058,927
1058,1342
1058,1434
1058,1704
1058,1798
1059,532
1059,661
1059,708
1059,888
1059,1311
1059,1329
1059,1494
1059,1660
1060,532
1060,676
1060,818
1060,1261
1060,1573
1060,5705
1060,6579
1060,7023
1061,532
1061,784
1061,900
1061,1222
1061,1988
1061,2056
1061,2090
1061,2170
1062,534
1062,573
1062,619
1062,728
1062,951
1062,1353
1062,1363
1062,1382
1063,534
1063,611
1063,650
1063,702
1063,850
1063,1956
1063,2298
1063,2358
1064,535
1064,595
1064,702
1064,803
1064,886
1064,927
1065,537
1065,582
1065,897
1065,1388
1065,2328
1065,2384
1065,2409
1065,2506
1066,540
1066,552
1066,563
1066,574
1067,542
1067,620
1067,646
1067,654
1067,853
1067,971
1067,1080
1067,1098
1068,544
1068,610
1068,656
1068,776
1068,1696
1068,1724
1068,2111
1068,2112
1069,544
1069,634
1069,668
1069,838
1069,1476
1069,1622
1069,1720
1069,1902
1070,544
1070,642
1070,670
1070,700
1070,1881
1070,1939
1070,2068
1070,2390
1071,544
1071,745
1071,821
1071,979
1072,545
1072,606
1072,730
1072,1076
1072,1083
1072,1278
1072,1498
1072,1646
1073,545
1073,761
1073,1096
1073,1210
1073,1464
1073,1583
1073,1746
1073,2028
1074,545
1074,845
1074,966
1074,1152
1074,1156
1074,1316
1074,1592
1074,1737
1075,545
1075,1200
1075,1257
1075,1397
1075,1452
1075,1714
1075,4901
1075,4990
1076,545
1076,1539
1076,1554
1076,1603
1076,1628
1076,2032
1076,2046
1076,2200
1077,545
1077,1732
1077,1756
1077,1837
1077,1851
1077,1934
1077,1947
1077,2162
1078,545
1078,1923
1078,1953
1078,1996
1078,2250
1078,2292
1078,2315
1078,2544
1079,545
1079,1957
1079,2009
1079,2043
1079,2132
1079,2206
1079,2223
1079,2363
1080,545
1080,2029
1080,2076
1080,2087
1080,2919
1080,3373
1080,3734
1080,3933
1081,545
1081,2437
1081,2496
1081,2800
1081,2833
1081,2879
1081,3030
1081,3145
1082,550
1082,564
1082,635
1082,755
1082,969
1082,1220
1082,1615
1082,1959
1083,553
1083,560
1083,572
1083,639
1083,649
1084,557
1084,568
1084,607
1084,708
1084,1066
1084,1175
1084,2029
1084,4605
1085,561
1085,630
1085,635
1085,1211
1085,2278
1085,2468
1085,2484
1085,2665
1086,561
1086,781
1086,793
1086,1076
1086,1369
1086,1445
1086,1534
1086,1787
1087,562
1087,577
1087,588
1087,1032
1087,1167
1087,1272
1087,1324
1087,1462
1088,564
1088,568
1088,640
1088,815
1088,1198
1088,1303
1088,1963
1088,2026
1089,564
1089,615
1089,705
1089,1138
1089,1194
1089,1613
1089,1967
1089,2023
1090,564
1090,722
1090,734
1090,897
1090,1488
1090,2044
1090,2138
1090,2250
1091,568
1091,596
1091,662
1091,754
1091,1079
1091,1080
1091,1136
1091,1266
1092,568
1092,606
1092,681
1092,849
1092,911
1092,1776
1092,1982
1092,2296
1093,568
1093,635
1093,1048
1093,1715
1093,1807
1093,1970
1093,2092
1093,2246
1094,568
1094,647
1094,800
1094,888
1094,1148
1094,1187
1094,1236
1094,1564
1095,569
1095,634
1095,875
1095,1184
1095,1301
1095,1471
1095,1638
1095,1877
1096,569
1096,641
1096,692
1096,1176
1096,1188
1096,1189
1096,1249
1096,1594
1097,569
1097,1082
1097,1356
1097,1432
1097,1665
1097,1800
1097,1980
1097,1986
1098,569
1098,1229
1098,1266
1098,3369
1098,4247
1098,4580
1098,4589
1098,5122
1099,571
1099,610
1099,814
1099,821
1099,1174
1099,1580
1099,2550
1099,2569
1100,571
1100,613
1100,641
1100,1001
1100,1252
1100,1477
1100,2053
1100,2183
1101,579
1101,597
1101,666
1101,807
1101,1278
1101,1678
1101,1863
1101,1985
1102,581
1102,593
1102,636
1102,1339
1102,1376
1102,1448
1102,1449
1102,1510
1103,585
1103,596
1103,654
1103,1038
1103,1043
1103,1127
1103,1146
1104,586
1104,692
1104,976
1104,1447
1104,1471
1104,1696
1104,1932
1104,2114
1105,588
1105,596
1105,785
1105,861
1105,1799
1105,1926
1105,1955
1105,2102
1106,592
1106,593
1106,771
1106,953
1106,1234
1106,1406
1106,1722
1106,2267
1107,592
1107,594
1107,695
1107,797
1107,1003
1107,1505
1107,1574
1107,1762
1108,594
1108,598
1108,622
1108,1059
1108,1238
1108,1274
1108,1829
1108,1942
1109,594
1109,708
1109,710
1109,766
1109,777
1109,1358
1109,1617
1109,1813
1110,594
1110,711
1110,721
1110,759
1110,964
1110,1718
1110,2721
1110,3024
1111,594
1111,746
1111,825
1111,878
1111,1362
1111,1549
1111,1740
1111,2307
1112,596
1112,601
1112,603
1112,755
1112,817
1112,1042
1113,597
1113,603
1113,663
1113,784
1113,822
1113,1170
1113,1210
1113,1265
1114,597
1114,645
1114,722
1114,869
1114,2415
1114,2485
1114,2594
1114,2888
1115,598
1115,683
1115,738
1115,799
1115,860
1115,879
1116,601
1116,609
1116,1072
1116,1207
1116,1672
1116,1719
1116,1805
1116,1838
1117,601
1117,679
1117,713
1117,727
1117,1052
1117,1226
1117,1305
1117,1431
1118,601
1118,760
1118,772
1118,794
1118,914
1118,988
1118,1017
1118,1284
1119,601
1119,770
1119,780
1119,858
1119,983
1119,1352
1119,1378
1119,1384
1120,601
