group,item,timestamp
404,977,2021
404,3451,2021
404,1288,2020
404,422,2021
405,605,2020
405,8,2020
405,337,2021
406,910,2019
406,146,2019
406,331,2021
406,207,2019
406,20,2019
406,16,2019
407,470,2021
407,63,2020
407,20,2021
407,578,2019
407,162,2021
407,1711,2021
407,401,2019
407,194,2021
408,194,2020
408,2276,2021
408,558,2021
409,2,2021
409,5721,2021
409,1011,2021
410,2272,2019
410,132,2020
410,487,2021
410,1032,2020
410,436,2020
411,506,2019
411,71,2021
411,222,2021
411,436,2021
412,1077,2021
412,46,2021
412,411,2021
413,609,2022
413,603,2020
413,784,2021
414,170,2021
414,100,2021
414,132,2020
414,303,2021
414,51,2021
414,277,2021
415,164,2021
415,333,2020
415,175,2020
416,51,2021
416,3807,2021
416,74,2021
417,37,2021
417,523,2021
417,5,2021
418,2236,2020
418,1085,2022
418,250,2021
418,407,2021
418,2135,2020
419,3,2021
419,71,2019
419,8,2020
419,4201,2020
419,30,2021
419,26,2020
419,5395,2019
419,2901,2019
420,3,2021
420,575,2021
420,412,2021
420,19,2021
420,1101,2019
421,1860,2021
421,3,2021
421,280,2021
422,628,2021
422,304,2020
422,1699,2021
423,30,2021
423,35,2019
423,19,2021
424,352,2021
424,3,2021
424,106,2021
424,474,2020
424,82,2020
425,6246,2021
425,4036,2021
425,281,2021
426,412,2021
426,3,2019
426,991,2020
426,694,2021
427,273,2020
427,1605,2019
427,268,2021
428,3,2019
428,46,2021
428,62,2021
428,30,2021
428,51,2021
429,5823,2019
429,3,2019
429,30,2021
429,29,2020
430,1241,2021
430,421,2021
430,3,2020
430,2612,2020
430,225,2021
431,1949,2021
431,104,2019
431,19,2021
432,1959,2021
432,20,2020
432,220,2020
432,1314,2021
433,1189,2020
433,2491,2019
433,874,2021
433,3059,2021
434,1862,2020
434,1731,2021
434,176,2020
434,88,2020
435,472,2020
435,274,2021
435,30,2021
435,1985,2019
435,26,2020
435,14,2020
436,2,2021
436,107,2020
436,233,2021
436,521,2021
436,190,2021
437,26,2020
437,163,2019
437,162,2021
437,337,2021
438,25,2019
438,2901,2020
438,4276,2020
439,506,2020
439,24,2021
439,465,2020
440,379,2022
440,1095,2022
440,543,2022
440,1461,2021
441,619,2020
441,382,2022
441,67,2019
441,58,2021
441,151,2021
441,72,2019
441,32,2019
442,142,2020
442,215,2020
442,695,2020
442,73,2019
443,20,2020
443,792,2020
443,1098,2022
443,354,2021
443,162,2021
443,2439,2021
443,908,2020
444,5,2021
444,34,2020
444,37,2020
444,2117,2020
444,1037,2019
444,922,2020
445,1163,2021
445,7337,2021
445,3290,2021
446,1618,2019
446,1176,2019
446,414,2019
447,1846,2019
447,611,2021
447,22,2021
447,207,2019
448,456,2022
448,3948,2020
448,1312,2022
448,68,2021
449,865,2021
449,1012,2021
449,115,2021
449,275,2020
450,3110,2021
450,33,2021
450,2290,2021
451,40,2021
451,4,2019
451,480,2021
451,97,2020
452,380,2020
452,450,2021
452,433,2021
452,3350,2021
453,41,2021
453,923,2021
453,138,2019
453,97,2020
454,665,2021
454,1884,2022
454,534,2020
455,655,2022
455,1314,2021
455,2,2021
455,1087,2020
455,3793,2021
456,28,2021
456,56,2021
456,373,2021
457,2,2021
457,689,2021
457,1378,2021
458,259,2021
458,1240,2021
458,35,2020
458,680,2020
459,3998,2020
459,2950,2021
459,353,2021
460,175,2019
460,897,2021
460,803,2020
460,15,2021
461,1695,2020
461,2835,2021
461,8,2021
462,936,2021
462,1497,2021
462,2236,2019
463,78,2020
463,897,2021
463,2,2020
463,164,2020
463,968,2019
463,475,2019
463,75,2021
463,19,2021
463,277,2020
463,286,2021
464,8,2021
464,285,2021
464,519,2020
464,387,2020
464,19,2021
465,466,2021
465,2835,2021
465,494,2019
466,297,2021
466,2,2020
466,832,2020
466,2512,2021
466,1497,2021
466,2007,2021
466,75,2021
466,164,2020
467,208,2022
467,747,2021
467,107,2020
467,143,2020
468,254,2020
468,562,2019
468,73,2020
469,608,2021
469,23,2021
469,4,2022
470,254,2021
470,2262,2020
470,1375,2021
471,254,2020
471,75,2021
471,3550,2021
472,254,2020
472,149,2020
472,723,2021
473,450,2021
473,156,2021
473,2962,2021
473,1066,2020
473,252,2021
473,102,2021
474,26,2021
474,303,2021
474,147,2020
475,619,2019
475,1594,2021
475,147,2021
476,147,2020
476,3346,2021
476,3239,2021
476,178,2021
477,162,2021
477,24,2020
477,1680,2021
477,417,2021
478,333,2020
478,222,2020
478,355,2021
478,158,2022
478,193,2020
478,1135,2020
479,1927,2020
479,333,2020
479,1047,2022
480,1250,2021
480,422,2021
480,114,2022
481,1092,2019
481,1652,2020
481,21,2020
482,31,2020
482,210,2021
482,62,2020
482,14,2019
482,83,2019
482,25,2020
483,2771,2019
483,214,2021
483,2150,2020
484,2173,2019
484,133,2021
484,4361,2020
484,1070,2021
484,1713,2021
485,62,2021
485,96,2021
485,2998,2021
486,94,2019
486,2998,2020
486,178,2021
486,1519,2019
486,151,2019
487,957,2021
487,2800,2021
487,1006,2020
487,1626,2020
487,2,2020
488,96,2019
488,1067,2021
488,2,2019
488,13,2021
488,529,2019
488,79,2019
489,2,2019
489,93,2021
489,62,2020
489,96,2019
489,83,2019
489,12,2021
490,68,2021
490,688,2019
490,155,2021
490,51,2021
490,100,2021
490,170,2021
491,1475,2021
491,277,2021
491,1561,2022
491,325,2022
491,84,2020
491,492,2021
492,1087,2021
492,303,2021
492,5,2020
492,2171,2020
492,25,2021
492,11,2021
492,100,2021
492,13,2020
493,450,2020
493,51,2021
493,43,2021
493,110,2021
494,3,2020
494,460,2021
494,1810,2021
495,202,2021
495,43,2021
495,570,2021
495,1664,2021
495,24,2021
495,51,2021
495,492,2021
496,4675,2021
496,380,2021
496,206,2020
496,217,2021
496,8,2020
496,33,2019
496,1540,2021
496,120,2021
497,260,2021
497,1652,2021
497,178,2021
497,83,2020
497,211,2021
497,104,2019
497,277,2021
497,3263,2022
497,71,2020
498,190,2021
498,170,2021
498,60,2020
498,25,2021
498,100,2021
499,25,2021
499,1985,2021
499,32,2020
499,110,2021
500,3442,2021
500,170,2021
500,100,2021
501,121,2020
501,25,2021
501,110,2021
501,11,2020
501,17,2020
502,145,2021
502,1320,2019
502,4,2020
503,170,2020
503,322,2021
503,10,2020
504,101,2020
504,1643,2021
504,13,2020
505,452,2021
505,499,2021
505,49,2021
506,5762,2020
506,938,2019
506,3539,2020
506,1368,2020
506,3914,2020
507,2,2019
507,370,2020
507,556,2020
507,596,2020
508,1811,2019
508,99,2020
508,75,2020
509,2,2020
509,404,2019
509,2053,2021
510,2828,2019
510,347,2020
510,2258,2021
510,8,2019
511,377,2021
511,39,2021
511,193,2020
511,190,2020
511,241,2020
511,2925,2020
511,352,2021
511,13,2021
511,1508,2020
512,8,2019
512,367,2021
512,1475,2021
512,1216,2021
512,104,2019
512,13,2021
512,23,2021
513,68,2021
513,1798,2021
513,1263,2021
513,91,2021
514,893,2021
514,987,2022
514,22,2021
514,748,2021
515,716,2021
515,3524,2022
515,1418,2021
516,67,2019
516,5,2019
516,1327,2019
516,44,2019
516,4232,2021
517,6733,2021
517,3718,2021
517,84,2020
517,871,2019
518,1914,2021
518,193,2021
518,329,2021
519,235,2022
519,211,2019
519,585,2020
519,5,2021
519,304,2020
520,729,2019
520,459,2021
520,338,2021
521,71,2020
521,46,2020
521,193,2021
521,575,2021
521,484,2021
522,539,2021
522,10,2021
522,2298,2019
522,408,2021
522,359,2021
523,170,2021
523,26,2021
523,14,2020
523,73,2020
523,1983,2021
524,950,2020
524,437,2021
524,210,2021
525,3,2021
525,449,2021
525,62,2021
526,51,2021
526,693,2021
526,2286,2021
527,5787,2021
527,3894,2019
527,1236,2021
528,528,2021
528,1236,2020
528,2720,2020
528,2344,2022
528,1947,2021
528,5284,2021
528,7306,2021
529,4014,2021
529,5122,2020
529,2720,2020
529,518,2021
529,5798,2021
530,528,2020
530,3033,2021
530,65,2020
530,21,2020
531,333,2021
531,62,2021
531,5800,2021
531,577,2020
531,988,2022
531,1504,2021
532,773,2019
532,2430,2019
532,5412,2019
533,133,2020
533,1272,2020
533,2324,2022
533,2,2021
534,50,2019
534,176,2021
534,2156,2020
535,91,2021
535,2476,2019
535,492,2019
536,789,2019
536,3008,2020
536,3125,2020
536,3898,2020
537,12,2020
537,9,2022
537,369,2022
537,6,2021
538,494,2020
538,625,2021
538,78,2020
538,2155,2020
538,411,2020
538,647,2021
539,2630,2021
539,91,2021
539,2998,2019
539,364,2019
540,242,2021
540,239,2021
540,167,2020
541,407,2021
541,431,2021
541,455,2019
541,158,2020
541,7265,2020
542,37,2021
542,4998,2021
542,476,2021
542,208,2021
542,1319,2021
542,246,2021
542,163,2019
543,336,2022
543,1486,2021
543,1067,2019
544,884,2021
544,262,2019
544,2454,2021
545,840,2020
545,582,2022
545,79,2022
545,3144,2021
545,619,2019
545,2079,2021
545,30,2020
546,699,2021
546,152,2021
546,6935,2019
546,24,2021
546,41,2019
547,574,2020
547,2707,2021
547,138,2019
547,1055,2021
547,41,2021
548,574,2020
548,937,2021
548,41,2019
549,128,2021
549,1274,2020
549,36,2021
550,432,2021
550,187,2021
550,498,2021
550,437,2022
550,146,2021
551,3145,2021
551,258,2021
551,775,2021
551,2666,2021
551,1350,2019
552,138,2019
552,240,2021
552,368,2021
552,937,2021
553,210,2022
553,34,2020
553,126,2020
553,521,2021
553,412,2021
553,349,2020
553,11,2021
554,2,2020
554,60,2020
554,1065,2020
554,19,2021
554,43,2020
555,1163,2021
555,3539,2021
555,3276,2021
556,33,2021
556,58,2019
556,131,2020
556,3020,2020
557,2,2020
557,151,2021
557,230,2021
557,670,2020
558,6168,2019
558,4700,2020
558,210,2021
558,2467,2021
559,164,2021
559,337,2021
559,1156,2019
560,3759,2021
560,67,2019
560,14,2021
560,9,2021
560,33,2019
560,3,2021
561,1023,2021
561,132,2021
561,431,2021
561,73,2019
561,78,2020
561,30,2021
561,14,2021
562,412,2021
562,1427,2019
562,1664,2021
562,25,2021
563,2336,2021
563,328,2021
563,278,2021
563,1008,2019
563,17,2021
563,2810,2021
564,1346,2021
564,571,2021
564,890,2021
564,220,2021
564,327,2019
564,5227,2021
565,1,2020
565,198,2021
565,49,2021
566,2,2021
566,507,2022
566,1493,2020
566,730,2021
566,3,2021
566,78,2020
567,5481,2019
567,114,2021
567,76,2019
568,158,2020
568,234,2021
568,10,2022
569,5,2020
569,2884,2021
569,234,2020
569,1483,2021
570,252,2021
570,1153,2021
570,689,2021
570,3,2020
570,78,2020
571,234,2021
571,22,2021
571,5,2020
571,2884,2021
571,1251,2022
571,708,2020
572,327,2021
572,413,2021
572,1081,2021
572,26,2021
573,64,2020
573,94,2020
573,308,2021
574,1002,2021
574,840,2020
574,247,2019
575,1,2019
575,57,2021
575,2298,2020
575,179,2019
575,375,2020
575,549,2021
575,85,2021
575,119,2021
576,4147,2019
576,416,2020
576,99,2021
577,312,2021
577,575,2021
577,43,2021
578,1662,2021
578,4256,2019
578,132,2021
578,1354,2019
578,841,2021
578,19,2021
579,580,2022
579,18,2022
579,1442,2020
579,123,2021
579,718,2021
580,253,2020
580,226,2019
580,2976,2020
580,24,2020
580,87,2020
581,653,2021
581,494,2021
581,3154,2020
582,447,2021
582,1173,2021
582,192,2021
582,98,2021
583,1794,2021
583,780,2021
583,42,2022
584,30,2021
584,1739,2020
584,306,2021
584,58,2021
584,1241,2021
584,64,2020
584,19,2021
584,18,2020
585,62,2020
585,1018,2021
585,1622,2021
585,98,2020
585,1478,2021
586,57,2020
586,39,2019
586,466,2021
587,1535,2021
587,1364,2022
587,5639,2020
588,514,2019
588,4772,2020
588,1101,2019
589,512,2021
589,101,2021
589,217,2021
589,23,2021
589,1201,2022
589,405,2020
589,994,2020
590,574,2021
590,1873,2021
590,5162,2020
591,34,2019
591,2573,2021
591,903,2021
591,2613,2021
592,2204,2020
592,3619,2019
592,220,2021
592,40,2020
592,1977,2021
592,99,2020
593,102,2021
593,233,2021
593,246,2019
594,105,2021
594,116,2022
594,13,2021
595,623,2022
595,3534,2020
595,245,2020
595,199,2021
595,3715,2021
595,2190,2021
596,72,2021
596,616,2021
596,8,2021
596,46,2020
596,430,2021
596,13,2020
596,3175,2019
597,234,2021
597,53,2021
597,69,2021
597,478,2021
597,329,2021
597,142,2020
597,101,2021
598,3,2021
598,238,2021
598,39,2021
598,11,2021
599,18,2021
599,7,2020
599,74,2019
600,1476,2021
600,769,2021
600,1717,2021
600,11,2019
600,53,2021
600,168,2021
600,2074,2020
601,62,2021
601,4513,2021
601,436,2020
601,473,2020
601,2840,2020
601,460,2021
602,3503,2021
602,975,2020
602,923,2021
603,259,2020
603,567,2019
603,3635,2020
604,459,2021
604,1150,2021
604,1503,2019
604,4525,2020
605,2465,2022
605,859,2021
605,611,2022
606,6,2020
606,60,2020
606,57,2020
607,486,2021
607,19,2021
607,450,2021
608,2,2020
608,76,2020
608,83,2019
609,211,2021
609,4840,2020
609,109,2020
610,584,2021
610,41,2021
610,265,2020
610,50,2021
611,32,2020
611,370,2020
611,105,2020
612,128,2021
612,139,2021
612,2749,2019
612,9,2021
612,2677,2019
612,28,2021
613,29,2020
613,2065,2022
613,470,2021
614,60,2021
614,1002,2019
614,3023,2020
615,136,2019
615,48,2020
615,1,2021
615,706,2021
615,28,2019
615,396,2019
615,731,2021
616,750,2019
616,517,2021
616,312,2020
616,5594,2021
617,78,2020
617,231,2021
617,268,2021
618,5697,2019
618,12,2021
618,7,2019
619,2588,2020
619,1163,2021
619,329,2020
619,1903,2021
619,5,2020
619,114,2020
620,188,2021
620,116,2022
620,197,2021
621,243,2020
621,26,2020
621,4,2020
622,5,2019
622,10,2019
622,858,2022
623,2205,2019
623,5976,2020
623,59,2021
623,1785,2021
624,62,2021
624,3,2020
624,29,2019
624,100,2021
624,51,2021
624,146,2020
625,258,2021
625,1514,2021
625,136,2021
625,1594,2021
625,34,2021
625,62,2021
626,1345,2020
626,309,2021
626,483,2022
627,2148,2020
627,2701,2021
627,41,2021
628,833,2020
628,1863,2021
628,1768,2021
629,124,2019
629,1715,2020
629,42,2019
629,2017,2021
629,862,2021
629,3945,2021
630,2723,2020
630,2631,2021
630,2295,2020
630,96,2020
630,60,2020
630,677,2020
631,512,2021
631,2161,2021
631,167,2021
632,26,2021
632,1039,2022
632,1081,2021
633,19,2021
633,50,2020
633,326,2021
633,541,2021
633,2151,2020
633,679,2020
633,439,2021
634,5123,2021
634,62,2021
634,51,2021
635,1,2019
635,8,2019
635,456,2020
635,288,2020
635,3,2021
636,2,2020
636,797,2020
636,72,2019
636,124,2019
637,1,2021
637,435,2021
637,257,2020
638,2693,2021
638,277,2021
638,3300,2021
638,485,2021
638,349,2020
638,993,2021
638,1607,2021
639,5,2020
639,45,2021
639,387,2021
640,13,2021
640,957,2020
640,403,2021
641,448,2019
641,27,2021
641,42,2021
641,529,2021
642,1345,2021
642,312,2021
642,2134,2020
642,843,2021
642,1042,2021
642,608,2020
642,126,2019
643,920,2021
643,1925,2021
643,237,2021
644,1345,2021
644,213,2021
644,26,2021
645,115,2020
645,670,2021
645,176,2020
645,25,2020
646,3,2021
646,270,2021
646,4336,2019
647,58,2021
647,264,2021
647,1420,2021
648,337,2020
648,2389,2020
648,21,2020
648,467,2021
649,91,2021
649,802,2021
649,737,2021
649,25,2020
650,1345,2021
650,359,2020
650,492,2021
650,556,2021
650,349,2021
651,91,2021
651,337,2020
651,93,2020
652,1024,2020
652,377,2020
652,2890,2020
652,455,2020
652,306,2020
652,1581,2020
652,91,2021
652,210,2021
652,107,2020
652,8,2021
652,335,2020
652,655,2021
653,91,2021
653,264,2020
653,1636,2019
653,25,2020
654,154,2021
654,4,2021
654,25,2021
655,91,2021
655,411,2021
655,23,2021
655,2405,2020
656,3284,2021
656,3,2020
656,1581,2020
656,19,2020
657,150,2021
657,57,2021
657,153,2021
658,3655,2021
658,26,2021
658,2976,2020
659,73,2021
659,2,2020
659,25,2020
659,1604,2019
659,385,2020
659,7381,2020
660,165,2020
660,2216,2021
660,27,2022
661,123,2020
661,563,2021
661,2,2020
662,539,2021
662,1338,2021
662,1887,2019
663,17,2022
663,262,2020
663,5027,2021
663,383,2020
663,1015,2021
664,115,2020
664,593,2021
664,4,2020
664,5,2019
665,4096,2020
665,3185,2021
665,935,2021
666,237,2021
666,827,2021
666,3730,2019
666,457,2020
666,1590,2021
667,313,2021
667,37,2021
667,40,2021
667,134,2021
668,31,2020
668,130,2020
668,797,2020
668,213,2021
669,551,2021
669,2670,2021
669,292,2021
670,2,2021
670,2926,2021
670,130,2021
671,6363,2019
671,448,2020
671,6732,2021
671,582,2021
672,1371,2021
672,3385,2019
672,570,2021
672,858,2022
672,789,2020
672,99,2021
673,134,2020
673,198,2021
673,3917,2021
674,573,2022
674,1942,2020
674,803,2021
674,1440,2021
674,301,2021
675,451,2021
675,630,2019
675,50,2019
676,1496,2019
676,170,2019
676,158,2021
677,14,2020
677,334,2021
677,863,2021
677,537,2020
678,25,2020
678,277,2020
678,72,2019
679,639,2021
679,31,2020
679,2569,2020
680,5560,2020
680,53,2021
680,480,2021
680,23,2021
680,2607,2021
680,970,2020
680,7,2021
681,1473,2020
681,415,2021
681,670,2020
681,439,2021
681,335,2020
682,28,2020
682,6,2019
682,692,2020
682,46,2021
683,512,2020
683,471,2021
683,88,2021
683,104,2019
683,234,2021
684,858,2022
684,570,2021
684,68,2021
685,88,2019
685,105,2019
685,18,2019
686,2182,2021
686,76,2021
686,479,2021
687,5,2021
687,7,2021
687,51,2022
687,234,2021
688,1920,2021
688,3,2021
688,37,2019
688,94,2021
688,60,2021
689,4832,2020
689,2612,2019
689,110,2020
690,114,2020
690,2312,2021
690,3313,2020
691,335,2020
691,190,2021
691,370,2020
691,151,2021
691,50,2020
691,746,2021
691,1057,2021
692,104,2021
692,2673,2021
692,8,2021
692,1156,2021
692,126,2022
692,43,2022
692,238,2021
692,1104,2021
692,693,2021
693,539,2021
693,202,2020
693,100,2021
693,631,2020
693,1071,2020
693,520,2021
694,357,2021
694,649,2021
694,520,2021
694,539,2021
694,1338,2021
694,631,2020
695,539,2021
695,78,2021
695,14,2020
695,91,2021
696,2291,2019
696,1338,2022
696,212,2021
697,2101,2021
697,80,2021
697,172,2020
698,2469,2020
698,649,2021
698,80,2021
699,143,2021
699,993,2020
699,788,2019
699,3246,2021
700,1595,2020
700,2997,2021
700,277,2020
701,2,2020
701,181,2019
701,130,2020
701,286,2019
701,96,2021
701,912,2020
701,469,2021
702,20,2022
702,99,2021
702,1155,2021
702,162,2021
702,4756,2020
702,50,2020
703,592,2021
703,52,2020
703,441,2021
703,4658,2019
703,193,2022
703,2922,2020
703,164,2021
704,1051,2021
704,1015,2020
704,698,2020
704,91,2021
705,1,2021
705,517,2020
705,4,2021
706,632,2021
706,114,2019
706,729,2020
706,1783,2021
706,281,2020
707,69,2021
707,2697,2021
707,4881,2020
708,1314,2021
708,4447,2021
708,6011,2021
709,26,2021
709,8,2019
709,2005,2021
709,91,2021
710,7,2021
710,201,2019
710,10,2021
710,23,2021
710,53,2021
711,116,2022
711,8,2020
711,32,2021
711,285,2019
711,2579,2021
712,186,2019
712,1841,2021
712,206,2021
713,1148,2021
713,28,2021
713,9,2021
713,369,2019
713,987,2021
714,256,2021
714,933,2021
714,459,2020
715,2999,2019
715,101,2021
715,10,2022
715,234,2021
716,233,2021
716,161,2019
716,144,2021
717,8,2019
717,32,2021
717,132,2021
718,52,2019
718,161,2019
718,132,2021
719,67,2020
719,70,2021
719,1196,2020
720,52,2020
720,8,2019
720,2616,2020
720,233,2021
721,138,2019
721,2442,2021
721,306,2021
722,1636,2019
722,8,2020
722,52,2020
723,1088,2021
723,110,2019
723,8,2019
723,52,2019
723,1636,2019
724,483,2021
724,1149,2019
724,280,2019
725,46,2021
725,67,2021
725,161,2021
726,385,2020
726,132,2021
726,67,2020
727,191,2020
727,1424,2021
727,52,2019
728,3702,2020
728,693,2020
728,96,2020
728,1998,2021
728,43,2019
728,67,2020
729,14,2020
729,312,2021
729,216,2020
729,359,2020
729,254,2021
730,2053,2020
730,175,2021
730,177,2020
730,226,2019
731,36,2019
731,3331,2020
731,944,2019
731,5485,2019
732,11,2021
732,7,2021
732,280,2021
732,884,2021
733,817,2021
733,198,2021
733,27,2019
734,83,2021
734,34,2021
734,10,2021
734,813,2021
735,838,2022
735,216,2020
735,2389,2019
735,539,2020
735,736,2021
735,623,2020
735,79,2020
735,3005,2019
735,2054,2020
736,8,2019
736,83,2021
736,6180,2021
737,24,2019
737,964,2021
737,2459,2020
737,154,2019
738,1535,2019
738,6,2021
738,9,2022
738,1532,2021
738,12,2020
739,1913,2020
739,431,2021
739,258,2020
739,362,2019
739,616,2021
739,337,2020
739,596,2020
740,34,2021
740,23,2020
740,2794,2021
740,2898,2021
740,1059,2020
740,234,2020
740,581,2020
740,70,2019
741,8,2019
741,576,2021
741,841,2021
741,14,2021
741,1729,2019
742,439,2021
742,18,2019
742,4,2020
742,376,2020
742,207,2020
742,16,2020
743,439,2021
743,62,2021
743,577,2020
743,8,2021
743,849,2020
744,1626,2020
744,72,2020
744,1169,2021
745,30,2021
745,775,2021
745,797,2020
745,3862,2021
745,2479,2021
745,808,2021
745,3,2022
745,582,2021
746,145,2020
746,5374,2021
746,6616,2021
746,1126,2021
746,133,2021
747,5,2021
747,18,2021
747,1234,2021
748,2642,2021
748,626,2021
748,1059,2020
748,4338,2019
748,1170,2021
749,3324,2022
749,4,2021
749,675,2021
749,14,2020
749,1400,2021
750,151,2022
750,1595,2020
750,14,2020
751,126,2020
751,1927,2019
751,36,2021
752,326,2022
752,11,2020
752,142,2020
753,133,2021
753,511,2022
753,388,2020
754,210,2021
754,412,2021
754,3664,2020
755,118,2022
755,190,2021
755,467,2022
755,970,2022
755,101,2022
755,1327,2021
755,6761,2021
755,377,2021
756,270,2021
756,99,2021
756,807,2020
756,73,2020
756,280,2020
757,1333,2021
757,244,2021
757,293,2021
758,88,2021
758,4212,2019
758,573,2022
758,11,2019
758,56,2021
758,234,2021
759,135,2021
759,3053,2021
759,340,2021
760,224,2020
760,1627,2020
760,436,2020
760,2467,2021
760,49,2021
761,4403,2021
761,467,2021
761,2322,2020
761,33,2021
762,2146,2022
762,57,2020
762,56,2021
763,88,2021
763,912,2020
763,678,2021
763,1073,2021
763,623,2019
763,181,2019
763,22,2019
763,2284,2020
764,473,2020
764,4313,2021
764,46,2021
765,817,2020
765,2326,2019
765,4,2020
765,263,2020
765,627,2021
765,1720,2020
765,114,2021
765,1615,2021
765,719,2021
766,449,2021
766,817,2020
766,153,2021
767,863,2022
767,1972,2020
767,294,2020
767,575,2021
768,186,2019
768,28,2020
768,49,2021
768,817,2020
769,5355,2021
769,784,2020
769,1058,2021
769,3662,2020
770,1456,2019
770,112,2021
770,724,2022
771,1,2020
771,57,2020
771,817,2021
772,95,2021
772,720,2019
772,684,2021
773,157,2019
773,3078,2020
773,1363,2021
773,132,2020
774,1895,2020
774,822,2021
774,11,2021
774,232,2021
774,401,2019
775,5304,2021
775,3407,2021
775,1456,2021
775,4590,2021
776,317,2020
776,13,2021
776,201,2021
776,560,2021
777,44,2021
777,7,2021
777,1520,2020
777,1,2021
778,161,2020
778,1529,2021
778,2,2020
778,3,2019
778,216,2019
778,104,2019
778,327,2019
779,127,2021
779,2809,2021
779,2665,2019
780,517,2020
780,206,2020
780,2327,2020
781,560,2021
781,3994,2020
781,23,2020
782,2194,2021
782,23,2021
782,1795,2020
782,1989,2020
782,113,2021
782,2387,2020
782,3820,2021
782,560,2020
783,648,2021
783,50,2021
783,1583,2021
783,31,2020
783,194,2021
784,879,2020
784,6350,2021
784,1346,2019
784,20,2020
785,2276,2021
785,539,2021
785,297,2021
785,138,2019
785,537,2021
786,99,2021
786,2966,2020
786,66,2020
786,3279,2021
786,152,2021
786,20,2022
786,2968,2019
787,7,2021
787,1368,2021
787,752,2020
788,2026,2021
788,23,2020
788,34,2020
788,2801,2021
788,1202,2019
789,33,2021
789,872,2021
789,21,2021
790,118,2021
790,227,2020
790,1202,2020
790,560,2021
790,820,2020
791,121,2020
791,107,2021
791,199,2021
791,1268,2019
792,87,2021
792,279,2021
792,1120,2021
792,465,2020
792,24,2021
793,157,2021
793,3542,2020
793,2472,2020
794,50,2020
794,87,2020
794,5,2020
795,3951,2021
795,46,2022
795,404,2021
796,4,2021
796,1343,2021
796,42,2019
796,1180,2020
797,806,2020
797,88,2020
797,234,2021
798,4032,2021
798,193,2021
798,88,2020
798,391,2019
799,2,2019
799,118,2021
799,60,2020
799,6534,2019
800,4005,2021
800,16,2020
800,15,2021
800,1045,2019
801,98,2021
801,4005,2020
801,15,2021
802,1248,2021
802,1993,2020
802,5399,2021
802,56,2020
803,1601,2022
803,298,2020
803,603,2020
804,738,2021
804,76,2021
804,265,2019
805,6363,2019
805,135,2021
805,6256,2021
805,233,2021
806,44,2019
806,188,2021
806,765,2019
806,91,2021
806,10,2020
806,4,2021
806,3,2020
807,1659,2020
807,64,2019
807,306,2020
807,127,2019
808,62,2021
808,3,2019
808,64,2019
808,148,2019
809,451,2021
809,3,2021
809,64,2021
810,3,2020
810,5,2021
810,114,2020
810,64,2020
810,23,2021
810,2393,2020
811,3,2019
811,1129,2020
811,3977,2021
812,2067,2021
812,2235,2021
812,565,2021
813,64,2021
813,7259,2019
813,385,2021
813,148,2019
813,1699,2019
814,148,2021
814,2,2019
814,64,2019
814,1954,2021
815,158,2021
815,1724,2019
815,5243,2019
815,67,2021
816,29,2019
816,91,2021
816,723,2021
817,198,2020
817,2236,2019
817,865,2020
817,4445,2020
817,722,2021
817,515,2019
818,3239,2021
818,2,2021
818,93,2021
818,3917,2021
819,149,2021
819,1159,2019
819,908,2021
819,620,2020
819,2127,2019
819,168,2021
820,471,2021
820,3,2021
820,551,2021
820,1013,2019
820,1555,2019
821,1797,2019
821,106,2021
821,239,2019
822,576,2021
822,1146,2021
822,239,2021
823,5305,2020
823,157,2021
823,92,2021
823,1731,2020
823,610,2020
824,47,2021
824,266,2019
824,1951,2019
825,2,2021
825,104,2020
825,64,2019
826,34,2020
826,5,2020
826,471,2020
827,67,2021
827,439,2021
827,215,2021
828,123,2021
828,1162,2021
828,110,2020
829,19,2021
829,3511,2020
829,71,2020
830,3,2021
830,357,2021
830,4831,2022
830,359,2019
831,573,2020
831,9,2022
831,85,2021
831,12,2020
832,6023,2019
832,29,2020
832,1426,2021
832,76,2021
832,1972,2021
833,213,2019
833,27,2019
833,207,2020
833,60,2020
833,296,2019
834,730,2020
834,1047,2020
834,11,2020
835,702,2021
835,147,2021
835,413,2021
836,2324,2022
836,205,2020
836,133,2021
837,225,2021
837,803,2021
837,1115,2021
837,675,2021
837,3210,2022
838,4,2021
838,604,2020
838,854,2021
838,13,2021
838,4198,2021
838,1423,2022
839,2360,2021
839,1595,2020
839,319,2021
839,388,2020
839,1445,2021
839,905,2021
840,819,2021
840,5,2020
840,672,2020
840,116,2021
840,13,2021
841,2744,2020
841,376,2021
841,401,2019
842,5,2022
842,1806,2021
842,4,2022
842,4787,2019
842,4694,2021
843,103,2021
843,5,2020
843,7,2021
844,43,2019
844,391,2021
844,228,2019
845,803,2021
845,4955,2021
845,84,2020
845,47,2021
845,745,2021
845,5908,2021
846,23,2021
846,808,2022
846,105,2021
846,4,2021
847,125,2020
847,782,2020
847,110,2021
848,2565,2020
848,241,2021
848,78,2021
848,4563,2020
849,101,2022
849,69,2021
849,10,2022
849,234,2021
850,109,2019
850,3361,2021
850,4,2021
850,118,2022
850,10,2019
851,1,2021
851,119,2020
851,986,2021
851,839,2020
851,90,2021
851,688,2019
852,2134,2019
852,1006,2020
852,93,2021
852,170,2019
853,270,2021
853,89,2021
853,817,2021
853,213,2021
853,1300,2021
